FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:27246620:27268756:clu_13120.wgt.RDat	NSMCE1	16	27236314	27280113	0.1204	rs12149646	-2.19	rs4410081	 3.34e-02	 -4.84	 0.213812	 520	   3	lasso	0.02786	 2.46e-04	-0.660491	0.50894
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:27268902:27269405:clu_13121.wgt.RDat	NSMCE1	16	27236314	27280113	0.0926	rs12149646	-2.18	rs722517	 3.63e-02	  4.97	 0.513956	 513	   8	enet	0.03024	 1.38e-04	 0.441351	0.65896
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28549476:28549847:clu_13153.wgt.RDat	NUPR1	16	28548661	28550495	0.0287	rs4787446	-2.14	rs11074907	 1.83e-02	 -4.50	-0.556766	 208	 208	blup	0.02731	 2.81e-04	 0.340832	0.73323
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28549476:28550117:clu_13153.wgt.RDat	NUPR1	16	28548661	28550495	0.0273	rs4787446	-2.14	rs17590103	 4.50e-03	  3.24	-0.096977	 208	 208	blup	0.01459	 6.26e-03	 0.269910	0.78723
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28617557:28618082:clu_13155.wgt.RDat	SULT1A1	16	28616907	28634907	0.0419	rs4787446	-2.14	rs7185232	 1.61e-02	  4.75	-0.449741	 180	 180	blup	0.03608	 3.39e-05	-0.285420	0.77532
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28618398:28631384:clu_13154.wgt.RDat	SULT1A1	16	28616907	28634907	0.0559	rs4787446	-2.14	rs7498329	 4.75e-02	  4.90	-0.449741	 184	   4	lasso	0.03563	 3.78e-05	-0.328795	0.74231
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28619709:28619799:clu_13156.wgt.RDat	SULT1A1	16	28616907	28634907	0.0911	rs4787446	-2.14	rs28698667	 2.37e-01	 10.65	-0.556292	 180	   5	lasso	0.23826	 4.06e-28	-0.523871	0.60037
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28619924:28620029:clu_13156.wgt.RDat	SULT1A1	16	28616907	28634907	0.1083	rs4787446	-2.14	rs28698667	 2.71e-01	-11.32	-0.556292	 179	   6	lasso	0.27485	 7.30e-33	 0.506358	0.61261
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28621512:28631384:clu_13154.wgt.RDat	SULT1A1	16	28616907	28634907	0.1154	rs4787446	-2.14	rs480400	 3.05e-02	  4.95	-0.385527	 182	 182	bslmm	0.03671	 2.91e-05	-0.235882	0.81352
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:28970421:28975026:clu_13175.wgt.RDat	NFATC2IP	16	28962127	28977767	0.0133	rs7201546	 2.14	rs11646653	 7.60e-03	  3.13	-0.513956	 183	   2	lasso	0.00799	 3.33e-02	-0.519207	0.60362
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:29097596:29098655:clu_13180.wgt.RDat	RRN3P2	16	29086162	29128038	0.0248	rs7201546	 2.14	rs1642026	 1.50e-02	 -3.58	 0.427862	 141	   2	lasso	0.00386	 1.00e-01	-0.789126	0.43004
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:29900046:29908143:clu_13210.wgt.RDat	SEZ6L2	16	29882479	29910585	0.0548	rs4787488	 2.14	rs7189550	 3.36e-02	  5.17	-0.534887	 176	   2	lasso	0.04156	 9.07e-06	-0.575629	0.56487
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:29908232:29909174:clu_13211.wgt.RDat	SEZ6L2	16	29882479	29910585	0.3000	rs4787488	 2.14	rs13332660	 8.86e-02	  7.48	-0.621816	 177	  22	enet	0.15121	 1.16e-17	-0.187843	0.85100
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:29908442:29909174:clu_13211.wgt.RDat	SEZ6L2	16	29882479	29910585	0.2955	rs4787488	 2.14	rs13332660	 1.07e-01	 -6.97	-0.621816	 177	  26	enet	0.14902	 2.06e-17	 0.024709	0.98029
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:29997825:29998165:clu_13222.wgt.RDat	TAOK2	16	29985187	30003582	0.0299	rs4787488	 2.14	rs4787488	 2.19e-02	 -4.10	 2.140734	 202	 202	bslmm	0.01260	 1.03e-02	-2.436967	0.01481
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:30018411:30018494:clu_13228.wgt.RDat	DOC2A	16	30016834	30024843	0.0752	rs3087439	-2.77	rs3935873	 1.02e-01	  6.98	-1.883400	 210	   5	lasso	0.09633	 1.44e-11	-1.676226	0.09369
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:30021556:30022224:clu_13230.wgt.RDat	DOC2A	16	30016834	30024843	0.0330	rs3087439	-2.77	rs12444415	 3.67e-02	 -4.38	-2.140734	 212	   1	lasso	0.01882	 2.21e-03	 2.140734	0.03230
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:30106656:30107418:clu_13238.wgt.RDat	YPEL3	16	30103634	30107537	0.0549	rs3087439	-2.36	rs9928448	 4.66e-02	  5.20	-2.140734	 228	   6	lasso	0.05610	 2.73e-07	-2.825995	0.00471
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:30106755:30107418:clu_13238.wgt.RDat	YPEL3	16	30103634	30107537	0.0412	rs3087439	-2.36	rs9928448	 2.30e-02	 -4.58	-2.140734	 228	  11	enet	0.04201	 8.14e-06	 3.024963	0.00249
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:31050599:31050862:clu_13311.wgt.RDat	STX4	16	31044415	31051488	0.0153	rs9931651	 2.14	rs4889609	 1.17e-02	 -3.37	-0.041394	 243	 243	blup	0.01236	 1.09e-02	 0.089339	0.92881
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:31123348:31123442:clu_13320.wgt.RDat	BCKDK	16	31119614	31124112	0.0216	rs9931651	 2.14	rs749767	 8.68e-03	  3.86	 0.449267	 245	   8	enet	0.01189	 1.23e-02	 0.255927	0.79801
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:31744948:31765087:clu_13342.wgt.RDat	ZNF720	16	31724549	31772886	0.0569	rs9941272	-2.53	rs17839519	 4.63e-03	 -3.32	 2.140734	 205	  35	enet	0.01335	 8.53e-03	-2.250538	0.02441
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:31885290:31886524:clu_13342.wgt.RDat	ZNF267	16	31885078	31928629	0.0355	NA	   NA	NA	       NA	    NA	       NA	 157	   0	lasso	0.03342	 6.43e-05	       NA	     NA
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:50100180:50100278:clu_13392.wgt.RDat	HEATR3	16	50099880	50139375	0.0830	rs9938973	 2.14	rs1362633	 3.85e-02	  5.54	-0.385527	 378	  14	enet	0.04325	 6.04e-06	-0.894115	0.37126
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:50100180:50102691:clu_13392.wgt.RDat	HEATR3	16	50099880	50139375	0.0685	rs9938973	 2.14	rs7186889	 3.58e-02	 -4.79	-0.535361	 379	  17	enet	0.05002	 1.18e-06	 0.444448	0.65672
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:50100450:50102691:clu_13392.wgt.RDat	HEATR3	16	50099880	50139375	0.0557	rs9938973	 2.14	rs1362633	 1.70e-02	 -4.40	-0.385527	 379	   3	lasso	0.01363	 7.96e-03	 0.556536	0.57784
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:53175186:53189838:clu_13431.wgt.RDat	CHD9	16	53088944	53361414	0.1208	rs2302677	 2.32	rs17302707	 1.81e-01	 -9.36	 0.043047	 382	  11	lasso	0.17884	 7.26e-21	-0.042810	0.96585
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:53188455:53189838:clu_13431.wgt.RDat	CHD9	16	53088944	53361414	0.1402	rs2302677	 2.29	rs3743771	 1.92e-01	  9.36	 0.021168	 367	  10	lasso	0.19045	 3.05e-22	 0.011532	0.99080
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:53504834:53513798:clu_13444.wgt.RDat	RBL2	16	53468350	53525560	0.1224	rs2302677	 2.56	rs16952252	 1.35e-01	  8.21	 0.107262	 390	  10	enet	0.12578	 8.52e-15	-0.018534	0.98521
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:53671766:53672222:clu_13452.wgt.RDat	RPGRIP1L	16	53633817	53737771	0.4841	rs28434124	 2.37	rs7404301	 6.30e-01	 16.71	 1.241251	 441	 441	bslmm	0.62856	 4.20e-97	 1.217669	0.22335
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:53671766:53674945:clu_13452.wgt.RDat	RPGRIP1L	16	53633817	53737771	0.5809	rs28434124	 2.37	rs7404301	 7.42e-01	-18.12	 1.241251	 442	 442	bslmm	0.74019	2.29e-131	-1.232786	0.21766
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:53672323:53674945:clu_13452.wgt.RDat	RPGRIP1L	16	53633817	53737771	0.4542	rs28434124	 2.37	rs7404301	 5.63e-01	 15.94	 1.241251	 442	   3	lasso	0.56101	 4.44e-81	 1.239059	0.21532
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:56548592:56553658:clu_13487.wgt.RDat	BBS2	16	56518258	56554008	0.1014	rs9926335	 2.14	rs7188330	 6.68e-02	 -5.66	-1.112821	 484	   2	lasso	0.05355	 5.06e-07	 1.162073	0.24521
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:56548592:56553869:clu_13487.wgt.RDat	BBS2	16	56518258	56554008	0.1140	rs9926335	 2.14	rs7188330	 4.27e-02	  5.04	-1.112821	 484	   9	enet	0.03490	 4.51e-05	-1.275936	0.20198
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:56700882:56701878:clu_13493.wgt.RDat	MT1G	16	56700652	56701977	0.1764	rs9926335	 2.14	rs13336936	 1.26e-01	  7.59	-2.011829	 527	   2	lasso	0.11917	 4.60e-14	-1.977267	0.04801
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:56701289:56701878:clu_13493.wgt.RDat	MT1G	16	56700652	56701977	0.5148	rs9926335	 2.14	rs12598600	 2.30e-01	 10.14	-0.106788	 527	   8	lasso	0.37134	 1.34e-46	-1.213805	0.22482
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:56701292:56701878:clu_13493.wgt.RDat	MT1G	16	56700652	56701977	0.5665	rs9926335	 2.14	rs12598600	 2.56e-01	-10.69	-0.106788	 527	  13	lasso	0.40581	 5.10e-52	 1.274461	0.20250
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:56872981:56875617:clu_13496.wgt.RDat	NUP93	16	56764016	56878861	0.3793	rs9926335	 2.14	rs10852553	 3.90e-01	 13.24	-0.385052	 531	   2	lasso	0.39570	 2.13e-50	-0.384543	0.70058
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:57220697:57238416:clu_13513.wgt.RDat	RSPRY1	16	57220240	57272947	0.1715	rs9927884	 2.14	rs7197204	 1.35e-01	 -8.10	 0.749411	 547	   4	lasso	0.13390	 1.06e-15	-0.574273	0.56578
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:57220962:57238416:clu_13513.wgt.RDat	RSPRY1	16	57220240	57272947	0.0834	rs9927884	 2.14	rs11076181	 7.35e-02	  6.20	 0.492551	 547	   1	lasso	0.06006	 1.05e-07	 0.492551	0.62233
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:57473246:57474684:clu_13521.wgt.RDat	CIAPIN1	16	57462086	57481369	0.1575	rs16966632	 2.14	rs3785335	 1.18e-01	  7.43	-2.140259	 582	 582	bslmm	0.11857	 5.36e-14	-2.240020	0.02509
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:57474895:57481254:clu_13521.wgt.RDat	CIAPIN1	16	57462086	57481369	0.2637	rs16966632	 2.14	rs3785335	 1.61e-01	 -8.52	-2.140259	 583	 583	bslmm	0.16708	 1.73e-19	 2.317628	0.02047
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:58543256:58544549:clu_13561.wgt.RDat	NDRG4	16	58497548	58547523	0.1859	rs11640205	-2.19	rs42945	 1.18e-01	  7.49	 1.156105	 466	 466	bslmm	0.16339	 4.62e-19	 1.955025	0.05058
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:58543256:58545326:clu_13561.wgt.RDat	NDRG4	16	58497548	58547523	0.2332	rs11640205	-2.28	rs42945	 1.46e-01	 -8.25	 1.156105	 467	 467	bslmm	0.22642	 1.25e-26	-1.871026	0.06134
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:58544587:58545326:clu_13561.wgt.RDat	NDRG4	16	58497548	58547523	0.2658	rs11640205	-2.28	rs42945	 1.48e-01	  8.30	 1.156105	 467	  34	enet	0.24027	 2.25e-28	 1.726549	0.08425
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:65087831:65105892:clu_13594.wgt.RDat	CDH11	16	64980682	65155919	0.0843	rs16968653	-2.14	rs1040271	 4.17e-02	 -4.62	 0.171477	 461	 461	bslmm	0.03438	 5.10e-05	-1.830453	0.06718
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:66860683:66861883:clu_13613.wgt.RDat	NAE1	16	66836780	66864879	0.0511	rs3730390	-2.26	rs7187623	 9.43e-03	  4.00	-0.385527	 338	  12	enet	0.02492	 5.01e-04	-0.091927	0.92676
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:66860683:66864750:clu_13613.wgt.RDat	NAE1	16	66836780	66864879	0.0706	rs3730390	-2.26	rs7187623	 5.16e-02	 -5.05	-0.385527	 338	   5	lasso	0.04271	 6.89e-06	 0.456110	0.64831
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:66861980:66864750:clu_13613.wgt.RDat	NAE1	16	66836780	66864879	0.0818	rs3730390	-2.27	rs7187695	 7.32e-02	  6.03	-0.406931	 336	   5	lasso	0.06949	 1.06e-08	-0.410555	0.68140
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:67154097:67165189:clu_13632.wgt.RDat	C16orf70	16	67143865	67182442	0.0371	rs12446736	-2.92	rs9033	 3.10e-04	  3.25	 0.470672	 273	 273	bslmm	0.00477	 7.81e-02	 1.086923	0.27707
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:67866257:67866358:clu_13714.wgt.RDat	CENPT	16	67862059	67881361	0.0262	rs8051653	-2.37	rs7191281	 1.55e-02	  3.86	-0.749411	 227	   2	lasso	0.01163	 1.31e-02	-0.664768	0.50620
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68345002:68345945:clu_13738.wgt.RDat	PRMT7	16	68344876	68391169	0.0344	rs34132524	 2.22	rs9930867	 1.34e-02	  3.84	-1.305940	 302	 302	blup	0.01596	 4.46e-03	-0.021146	0.98313
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68345002:68349800:clu_13738.wgt.RDat	PRMT7	16	68344876	68391169	0.1178	rs34132524	 2.24	rs9788810	 1.36e-01	  7.94	 0.556292	 303	   6	lasso	0.12903	 3.70e-15	 0.403793	0.68636
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68345014:68349800:clu_13738.wgt.RDat	PRMT7	16	68344876	68391169	0.0401	rs34132524	 2.24	rs3785129	 1.35e-02	 -3.76	-1.112821	 303	 303	blup	0.01554	 4.95e-03	 0.314868	0.75286
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68346079:68349800:clu_13738.wgt.RDat	PRMT7	16	68344876	68391169	0.0351	rs34132524	 2.24	rs3743742	 3.21e-02	 -4.59	 0.962986	 303	 303	bslmm	0.02927	 1.75e-04	-1.336883	0.18126
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68382334:68385293:clu_13739.wgt.RDat	PRMT7	16	68344876	68391169	0.0792	rs9937080	 2.14	rs4783554	 2.52e-02	  4.96	 1.883874	 306	  30	enet	0.04559	 3.45e-06	 1.028708	0.30362
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68382334:68386151:clu_13739.wgt.RDat	PRMT7	16	68344876	68391169	0.0849	rs9937080	 2.14	rs4783554	 2.00e-02	 -4.73	 1.883874	 308	 308	bslmm	0.04536	 3.64e-06	-1.277884	0.20129
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68386312:68387298:clu_13740.wgt.RDat	PRMT7	16	68344876	68391169	0.0752	rs9937080	 2.14	rs7190070	 5.93e-02	 -6.27	 0.257097	 306	   2	lasso	0.05644	 2.52e-07	-0.235016	0.81420
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68386312:68387395:clu_13740.wgt.RDat	PRMT7	16	68344876	68391169	0.0743	rs9937080	 2.14	rs7190134	 9.86e-02	  6.83	 0.128667	 306	   2	lasso	0.09153	 4.74e-11	 0.141249	0.88767
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68389786:68390044:clu_13742.wgt.RDat	PRMT7	16	68344876	68391169	0.0545	rs9937080	 2.14	rs7190134	 6.76e-02	  6.25	 0.128667	 306	   5	enet	0.07566	 2.36e-09	 0.400720	0.68863
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:68390118:68390604:clu_13742.wgt.RDat	PRMT7	16	68344876	68391169	0.0899	rs9937080	 2.14	rs2290698	 6.77e-02	  6.68	 1.391085	 306	 306	blup	0.09300	 3.29e-11	 0.953056	0.34056
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69155073:69166387:clu_13757.wgt.RDat	CHTF8	16	69151911	69166493	0.0552	rs166134	-3.15	rs12445536	 1.74e-03	 -3.60	-0.385527	 323	 323	bslmm	0.00752	 3.76e-02	-0.429546	0.66753
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69155396:69165992:clu_13757.wgt.RDat	CHTF8	16	69151911	69166493	0.0333	rs166134	-3.15	rs2288039	 3.35e-02	  4.98	 0.962986	 323	   3	lasso	0.03057	 1.28e-04	 0.867269	0.38579
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69155396:69166387:clu_13757.wgt.RDat	CHTF8	16	69151911	69166493	0.0355	rs166134	-3.15	rs1127231	 4.82e-02	 -5.12	 0.470672	 323	   3	lasso	0.04266	 6.96e-06	-0.464778	0.64209
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69221649:69279505:clu_13762.wgt.RDat	SNTB2	16	69221049	69342955	0.0508	rs166134	-3.24	rs9938937	 1.14e-02	  3.84	 0.984866	 341	 341	bslmm	0.02348	 7.09e-04	 0.612074	0.54049
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69269736:69279505:clu_13762.wgt.RDat	SNTB2	16	69221049	69342955	0.0479	rs166134	-3.18	rs7198408	 1.13e-02	  3.90	-1.134700	 322	 322	bslmm	0.01900	 2.12e-03	-0.486136	0.62687
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69354672:69354954:clu_13766.wgt.RDat	VPS4A	16	69345286	69358946	0.0314	rs166134	-3.84	rs1048818	 6.74e-03	  3.80	 0.406931	 304	 304	bslmm	0.01419	 6.92e-03	 1.189623	0.23419
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69363082:69363900:clu_13768.wgt.RDat	PDF	16	69362523	69364498	0.0495	rs166134	-3.48	rs1048818	 7.58e-02	 -6.27	 0.406931	 300	   4	lasso	0.07524	 2.61e-09	-0.320235	0.74879
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69745184:69746931:clu_13778.wgt.RDat	NQO1	16	69743303	69760533	0.0245	rs166134	-2.41	rs7200935	 1.83e-02	 -3.75	 0.106788	 265	   2	lasso	0.01284	 9.69e-03	-0.106336	0.91532
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69747032:69748867:clu_13778.wgt.RDat	NQO1	16	69743303	69760533	0.1388	rs166134	-2.41	rs2270844	 7.05e-02	 -5.70	-2.256692	 265	   7	lasso	0.07936	 9.51e-10	 1.865635	0.06209
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:69747032:69752026:clu_13778.wgt.RDat	NQO1	16	69743303	69760533	0.1448	rs166134	-2.41	rs2270844	 3.89e-02	  5.95	-2.256692	 265	   5	lasso	0.07098	 7.39e-09	-1.697915	0.08952
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70016397:70016561:clu_13789.wgt.RDat	PDXDC2P	16	70010201	70099851	0.1423	rs2270844	-3.43	rs7919	 6.50e-02	 -6.26	-0.085383	 202	 202	blup	0.08384	 3.16e-10	-0.636053	0.52474
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70048070:70051950:clu_13792.wgt.RDat	PDXDC2P	16	70010201	70099851	0.0571	rs2270844	-3.42	rs2549066	 5.83e-02	  5.53	-0.452443	 197	   8	lasso	0.03295	 7.21e-05	-0.867160	0.38585
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70148343:70148724:clu_13798.wgt.RDat	PDPR	16	70147528	70195184	0.0253	rs2270844	-3.38	rs12447090	 1.25e-03	 -3.63	 0.043047	 190	 190	blup	0.00709	 4.21e-02	 0.190237	0.84912
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70182456:70190378:clu_13786.wgt.RDat	PDPR	16	70147528	70195184	0.0338	rs2270844	-3.24	rs4985377	 2.14e-03	 -3.81	 1.648419	 187	 187	blup	0.00876	 2.72e-02	-1.025663	0.30505
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70530282:70531124:clu_13832.wgt.RDat	COG4	16	70514471	70557457	0.0263	rs16970606	-2.14	rs12447090	 1.43e-02	 -4.10	 0.043047	 158	   7	enet	0.01970	 1.78e-03	 0.085308	0.93202
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70530334:70531124:clu_13832.wgt.RDat	COG4	16	70514471	70557457	0.0200	rs16970606	-2.14	rs12447090	 1.35e-02	  3.89	 0.043047	 158	   6	enet	0.02323	 7.54e-04	-0.354387	0.72305
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70572363:70578341:clu_13833.wgt.RDat	SF3B3	16	70557690	70611571	0.0730	rs16970606	-2.14	rs7192865	 8.93e-02	  7.53	 0.085383	 154	  11	enet	0.10051	 5.07e-12	 0.245139	0.80635
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70713958:70714697:clu_13841.wgt.RDat	MTSS1L	16	70695106	70719954	0.0449	rs16970606	-2.14	rs6499333	 5.23e-02	 -5.01	-0.192407	 146	   4	lasso	0.03731	 2.52e-05	 0.117883	0.90616
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:70714770:70719626:clu_13842.wgt.RDat	MTSS1L	16	70695106	70719954	0.0847	rs16970606	-2.14	rs11075778	 8.05e-02	  6.12	 0.107262	 147	   5	lasso	0.05806	 1.70e-07	-0.509462	0.61043
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71022415:71025973:clu_13864.wgt.RDat	HYDIN	16	70841286	71264625	0.0202	rs2902830	-1.93	rs2303792	 1.14e-02	 -3.47	-0.427862	 272	 272	bslmm	0.01327	 8.71e-03	 0.059163	0.95282
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71186686:71196434:clu_13872.wgt.RDat	HYDIN	16	70841286	71264625	0.0774	rs2902830	-1.93	rs2042421	 6.40e-02	 -5.45	-0.962986	 287	   1	lasso	0.05165	 8.00e-07	 0.962986	0.33555
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71196633:71209510:clu_13872.wgt.RDat	HYDIN	16	70841286	71264625	0.0892	rs2902830	-1.93	rs2042421	 6.03e-02	  5.76	-0.962986	 291	   3	lasso	0.05807	 1.70e-07	-1.111885	0.26619
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71483788:71487146:clu_13877.wgt.RDat	ZNF23	16	71481505	71523217	0.0326	rs11859903	 1.99	rs952160	 4.79e-02	  4.78	 0.063978	 315	   2	lasso	0.04498	 3.99e-06	 0.248043	0.80410
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71483788:71490667:clu_13877.wgt.RDat	ZNF23	16	71481505	71523217	0.0610	rs11859903	 1.99	rs2303788	 1.13e-02	  4.44	-0.213812	 316	 316	blup	0.04765	 2.10e-06	-0.080270	0.93602
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71674943:71686693:clu_13885.wgt.RDat	PHLPP2	16	71678851	71749743	0.0376	rs217180	 2.14	rs952160	-2.14e-03	 -3.81	 0.063978	 428	 428	blup	0.01972	 1.77e-03	-0.551455	0.58132
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71678758:71686693:clu_13885.wgt.RDat	PHLPP2	16	71678851	71749743	0.0639	rs217180	 2.14	rs11648240	 4.59e-02	  6.15	-0.128667	 428	 428	blup	0.07587	 2.24e-09	-0.088776	0.92926
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71718504:71724422:clu_13889.wgt.RDat	PHLPP2	16	71678851	71749743	0.0327	rs217180	 2.14	rs4788585	 1.84e-02	  4.18	-0.492077	 444	   6	lasso	0.02250	 9.00e-04	-0.625157	0.53187
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71799487:71801780:clu_13890.wgt.RDat	AP1G1	16	71762904	71842976	0.0461	rs217180	 2.14	rs12924650	 1.23e-02	 -3.76	 0.643789	 435	 435	bslmm	0.03215	 8.74e-05	-0.716134	0.47391
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:71799487:71803526:clu_13890.wgt.RDat	AP1G1	16	71762904	71842976	0.0868	rs217180	 2.14	rs7201754	 2.70e-02	 -4.43	-0.534887	 435	 435	bslmm	0.02864	 2.04e-04	 1.202295	0.22925
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:75339080:75428988:clu_13976.wgt.RDat	CFDP1	16	75327607	75467387	0.1079	rs11645602	-2.64	rs10871308	 3.52e-02	  4.60	 0.299432	 397	 397	blup	0.04200	 8.16e-06	 0.612205	0.54040
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:75425406:75428988:clu_13976.wgt.RDat	CFDP1	16	75327607	75467387	0.0823	rs11645602	-2.68	rs10871308	 1.58e-02	 -4.40	 0.299432	 353	   2	lasso	0.03764	 2.33e-05	 0.451440	0.65167
./Weight//CMC.BRAIN.RNASEQ_SPLICING/CMC.chr16:75440596:75445723:clu_13977.wgt.RDat	CFDP1	16	75327607	75467387	0.0404	rs11645602	-2.69	rs766522	 3.31e-02	  4.38	 0.770816	 345	   2	lasso	0.02395	 6.33e-04	 1.065001	0.28688
