FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//YFS.BLOOD.RNAARR/YFS.GUK1.wgt.RDat	GUK1	1	2.28e+08	2.28e+08	0.08266	rs6672422	 2.14	rs11577976	 0.053326	 -8.47	 0.214287	338	338	bslmm	 5.39e-02	 3.89e-17	-1.18842	0.23467
./Weight//YFS.BLOOD.RNAARR/YFS.OBSCN.wgt.RDat	OBSCN	1	2.28e+08	2.29e+08	0.02671	rs6426514	 2.14	rs12084338	 0.029934	  6.38	-0.856436	415	  3	lasso	 2.99e-02	 3.69e-10	-0.70735	0.47935
./Weight//YFS.BLOOD.RNAARR/YFS.RNF187.wgt.RDat	RNF187	1	2.29e+08	2.29e+08	0.06232	rs6426514	 2.14	rs1925714	 0.048663	 -8.36	 0.449741	364	 10	lasso	 7.00e-02	 6.98e-22	 0.35264	0.72436
./Weight//YFS.BLOOD.RNAARR/YFS.RHOU.wgt.RDat	RHOU	1	2.29e+08	2.29e+08	0.14824	rs6426514	 2.14	rs7517398	 0.032046	 -7.42	-0.257097	421	421	blup	 8.89e-02	 1.49e-27	 1.63587	0.10187
./Weight//YFS.BLOOD.RNAARR/YFS.NUP133.wgt.RDat	NUP133	1	2.30e+08	2.30e+08	0.01752	rs6683376	 4.28	rs16849844	 0.002415	 -4.28	 1.477180	431	431	bslmm	 6.30e-03	 2.76e-03	-2.91269	0.00358
./Weight//YFS.BLOOD.RNAARR/YFS.TAF5L.wgt.RDat	TAF5L	1	2.30e+08	2.30e+08	0.01456	rs6683376	 4.28	rs2273573	 0.016922	 -5.14	 0.706127	411	  1	lasso	 1.37e-02	 1.80e-05	-0.70613	0.48011
./Weight//YFS.BLOOD.RNAARR/YFS.URB2.wgt.RDat	URB2	1	2.30e+08	2.30e+08	0.10167	rs6683376	 4.28	rs11581050	 0.113368	 12.03	-0.470672	414	414	bslmm	 1.20e-01	 2.70e-37	-0.03404	0.97285
./Weight//YFS.BLOOD.RNAARR/YFS.COG2.wgt.RDat	COG2	1	2.31e+08	2.31e+08	0.04620	rs852996	 4.28	rs7515609	 0.032000	 -6.52	 0.835031	698	698	bslmm	 3.09e-02	 1.88e-10	-0.67490	0.49974
./Weight//YFS.BLOOD.RNAARR/YFS.TTC13.wgt.RDat	TTC13	1	2.31e+08	2.31e+08	0.01745	rs852996	 4.28	rs2185100	 0.004179	 -4.46	 0.278502	627	627	bslmm	 3.61e-03	 1.84e-02	-0.68048	0.49620
./Weight//YFS.BLOOD.RNAARR/YFS.ARV1.wgt.RDat	ARV1	1	2.31e+08	2.31e+08	0.05439	rs852996	 4.28	rs7545429	 0.052963	 -8.53	 0.256622	612	  4	lasso	 5.02e-02	 4.78e-16	-0.62663	0.53090
./Weight//YFS.BLOOD.RNAARR/YFS.EXOC8.wgt.RDat	EXOC8	1	2.31e+08	2.31e+08	0.06394	rs7417718	 2.14	rs2064766	 0.083276	 10.36	 0.042573	445	  3	lasso	 8.31e-02	 8.19e-26	 0.06121	0.95119
./Weight//YFS.BLOOD.RNAARR/YFS.TSNAX.wgt.RDat	TSNAX	1	2.32e+08	2.32e+08	0.00904	rs12405429	-2.14	rs1765777	 0.007171	  4.48	-1.177510	488	  6	enet	 6.51e-03	 2.37e-03	-1.45041	0.14694
./Weight//YFS.BLOOD.RNAARR/YFS.DISC1.wgt.RDat	DISC1	1	2.32e+08	2.32e+08	0.03096	rs3765572	 3.56	rs2570408	 0.035057	 -7.34	-1.241725	751	  2	lasso	 3.74e-02	 2.44e-12	 1.23434	0.21708
./Weight//YFS.BLOOD.RNAARR/YFS.SIPA1L2.wgt.RDat	SIPA1L2	1	2.33e+08	2.33e+08	0.18973	rs3765572	 2.88	rs7539735	 0.179797	 15.15	-1.755444	687	  6	lasso	 1.95e-01	 1.13e-61	-1.91798	0.05511
./Weight//YFS.BLOOD.RNAARR/YFS.TARBP1.wgt.RDat	TARBP1	1	2.35e+08	2.35e+08	0.09454	rs11587891	 2.67	rs12081549	 0.044688	 -8.61	-2.140734	654	  9	lasso	 8.80e-02	 2.76e-27	 2.29573	0.02169
./Weight//YFS.BLOOD.RNAARR/YFS.IRF2BP2.wgt.RDat	IRF2BP2	1	2.35e+08	2.35e+08	0.05676	rs11587891	 2.75	rs1329126	 0.046633	  7.81	-2.140734	552	552	bslmm	 4.91e-02	 1.02e-15	-2.15915	0.03084
./Weight//YFS.BLOOD.RNAARR/YFS.TOMM20.wgt.RDat	TOMM20	1	2.35e+08	2.35e+08	0.08224	rs16843932	 2.14	rs7411516	 0.052537	  8.28	 0.171300	396	  3	lasso	 5.05e-02	 3.95e-16	 0.14242	0.88675
./Weight//YFS.BLOOD.RNAARR/YFS.RBM34.wgt.RDat	RBM34	1	2.35e+08	2.35e+08	0.02685	rs16843932	 2.14	rs6671536	 0.022751	 -5.90	-0.748937	386	386	blup	 2.14e-02	 1.03e-07	 1.43120	0.15237
./Weight//YFS.BLOOD.RNAARR/YFS.GGPS1.wgt.RDat	GGPS1	1	2.35e+08	2.36e+08	0.07932	rs9659229	-2.14	rs10925482	 0.092829	-11.25	-0.021168	327	 33	enet	 1.06e-01	 9.78e-33	-0.63910	0.52276
./Weight//YFS.BLOOD.RNAARR/YFS.TBCE.wgt.RDat	TBCE	1	2.36e+08	2.36e+08	0.10198	rs9659229	-2.14	rs12757197	 0.045023	  7.74	-1.305466	350	  8	lasso	 7.16e-02	 2.34e-22	-1.02428	0.30570
./Weight//YFS.BLOOD.RNAARR/YFS.B3GALNT2.wgt.RDat	B3GALNT2	1	2.36e+08	2.36e+08	0.00905	rs9659229	-2.14	rs4659923	 0.004240	  4.04	 0.492077	318	  4	lasso	 3.70e-03	 1.72e-02	 0.40515	0.68537
./Weight//YFS.BLOOD.RNAARR/YFS.LYST.wgt.RDat	LYST	1	2.36e+08	2.36e+08	0.04618	rs3820560	 2.14	rs2180758	 0.009260	  3.99	 0.394081	485	485	bslmm	 1.04e-02	 1.67e-04	 0.23092	0.81737
./Weight//YFS.BLOOD.RNAARR/YFS.GPR137B.wgt.RDat	GPR137B	1	2.36e+08	2.36e+08	0.34170	rs749167	 2.17	rs10802285	 0.124523	 12.60	 0.578171	544	 59	enet	 1.54e-01	 5.82e-48	-1.14059	0.25404
./Weight//YFS.BLOOD.RNAARR/YFS.LGALS8.wgt.RDat	LGALS8	1	2.37e+08	2.37e+08	0.04202	rs17648708	-2.38	rs2258737	 0.012724	 -5.71	 0.620981	616	616	bslmm	 6.01e-02	 5.66e-19	 0.20082	0.84084
./Weight//YFS.BLOOD.RNAARR/YFS.MTR.wgt.RDat	MTR	1	2.37e+08	2.37e+08	0.04460	rs7550611	 2.23	rs12066406	 0.020010	  5.92	 0.566384	672	  7	lasso	 3.47e-02	 1.51e-11	 0.01591	0.98730
./Weight//YFS.BLOOD.RNAARR/YFS.KMO.wgt.RDat	KMO	1	2.42e+08	2.42e+08	0.08819	rs6702310	 2.14	rs648708	 0.048322	 -8.18	 0.299432	542	542	bslmm	 6.02e-02	 5.41e-19	 0.66015	0.50916
./Weight//YFS.BLOOD.RNAARR/YFS.OPN3.wgt.RDat	OPN3	1	2.42e+08	2.42e+08	0.01860	rs6702310	 2.14	rs593963	-0.000747	 -3.84	 0.685196	568	568	bslmm	 4.88e-03	 7.45e-03	-1.53623	0.12448
./Weight//YFS.BLOOD.RNAARR/YFS.ADSS.wgt.RDat	ADSS	1	2.45e+08	2.45e+08	0.25868	rs12032765	-2.14	rs3102474	 0.189240	-15.82	 1.391560	450	 61	enet	 2.74e-01	 4.07e-90	-1.00757	0.31366
./Weight//YFS.BLOOD.RNAARR/YFS.SMYD3.wgt.RDat	SMYD3	1	2.46e+08	2.47e+08	0.11969	rs12119510	 4.28	rs10924774	 0.008296	 -6.39	 0.304572	953	 52	enet	 8.93e-02	 1.08e-27	-1.56147	0.11841
./Weight//YFS.BLOOD.RNAARR/YFS.TFB2M.wgt.RDat	TFB2M	1	2.47e+08	2.47e+08	0.07316	rs12119510	 4.28	rs3129568	 0.070685	  9.86	-0.140421	472	472	bslmm	 7.39e-02	 4.66e-23	 0.16676	0.86756
./Weight//YFS.BLOOD.RNAARR/YFS.AHCTF1.wgt.RDat	AHCTF1	1	2.47e+08	2.47e+08	0.13469	rs12119510	 4.28	rs10924874	 0.054029	  9.01	-0.578171	460	460	bslmm	 1.15e-01	 1.19e-35	-0.87059	0.38398
./Weight//YFS.BLOOD.RNAARR/YFS.ZNF124.wgt.RDat	ZNF124	1	2.47e+08	2.47e+08	0.07592	rs12119510	 4.28	rs11806327	 0.026797	 -7.41	 0.795428	478	 20	enet	 5.67e-02	 5.94e-18	-0.18210	0.85550
./Weight//YFS.BLOOD.RNAARR/YFS.NLRP3.wgt.RDat	NLRP3	1	2.48e+08	2.48e+08	0.30357	rs12119510	 4.28	rs12143966	 0.072841	 10.37	 0.728006	467	 68	enet	 2.23e-01	 2.72e-71	-0.41564	0.67767
./Weight//YFS.BLOOD.RNAARR/YFS.TRIM58.wgt.RDat	TRIM58	1	2.48e+08	2.48e+08	0.21167	rs9435881	 2.34	rs11204522	 0.085820	-11.24	-0.149598	447	  6	lasso	 1.20e-01	 5.37e-37	-0.56526	0.57190
./Weight//YFS.BLOOD.RNAARR/YFS.OR2W3.wgt.RDat	OR2W3	1	2.48e+08	2.48e+08	0.45691	rs9435881	 2.42	rs11204522	 0.114277	-12.53	-0.149598	461	 38	enet	 2.62e-01	 1.31e-85	-1.30693	0.19124
./Weight//YFS.BLOOD.RNAARR/YFS.SH3BP5L.wgt.RDat	SH3BP5L	1	2.49e+08	2.49e+08	0.01443	rs12563983	-2.14	rs6688948	 0.013522	 -4.86	-0.599102	 71	 71	blup	 1.26e-02	 3.73e-05	-0.06190	0.95064
./Weight//YFS.BLOOD.RNAARR/YFS.ZNF672.wgt.RDat	ZNF672	1	2.49e+08	2.49e+08	0.08893	rs12563983	-2.14	rs6678579	 0.046611	 -7.82	-0.877366	 71	 14	enet	 4.94e-02	 7.92e-16	-0.12427	0.90110
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//YFS.BLOOD.RNAARR/YFS.DIP2C.wgt.RDat	DIP2C	10	3.20e+05	7.36e+05	0.04056	rs527970	 4.28	rs816599	 8.37e-03	  4.77	 0.685196	453	 22	enet	0.03107	 1.70e-10	 0.54297	0.58715
./Weight//YFS.BLOOD.RNAARR/YFS.LARP4B.wgt.RDat	LARP4B	10	8.55e+05	9.78e+05	0.03742	rs527970	 4.28	rs1536338	 1.19e-02	 -5.20	-0.856436	503	 26	enet	0.01808	 9.67e-07	-0.02582	0.97940
./Weight//YFS.BLOOD.RNAARR/YFS.IDI1.wgt.RDat	IDI1	10	1.09e+06	1.10e+06	0.01359	rs527970	 4.28	rs10903370	-2.54e-05	 -3.74	 0.385052	512	  3	lasso	0.00386	 1.53e-02	-0.75652	0.44934
./Weight//YFS.BLOOD.RNAARR/YFS.PFKP.wgt.RDat	PFKP	10	3.11e+06	3.18e+06	0.59126	rs11251654	 2.33	rs4881109	 2.16e-01	-16.58	 0.727532	725	 61	enet	0.51383	6.26e-200	-0.03380	0.97303
./Weight//YFS.BLOOD.RNAARR/YFS.PITRM1.wgt.RDat	PITRM1	10	3.18e+06	3.22e+06	0.35487	rs11251654	 2.48	rs11251744	 1.53e-01	 14.27	-0.192407	709	 69	enet	0.25886	 2.50e-84	 0.04216	0.96637
./Weight//YFS.BLOOD.RNAARR/YFS.AKR1C3.wgt.RDat	AKR1C3	10	5.08e+06	5.15e+06	0.11491	rs410256	-4.28	rs1344354	 7.65e-02	-10.29	 1.378832	690	  7	lasso	0.10162	 1.92e-31	-1.63494	0.10206
./Weight//YFS.BLOOD.RNAARR/YFS.ASB13.wgt.RDat	ASB13	10	5.68e+06	5.71e+06	0.19609	rs3750660	 4.28	rs871749	 2.66e-02	  6.74	 0.449741	672	 13	lasso	0.08487	 2.39e-26	-0.09019	0.92814
./Weight//YFS.BLOOD.RNAARR/YFS.GDI2.wgt.RDat	GDI2	10	5.81e+06	5.88e+06	0.22958	rs3750660	 4.28	rs1129614	 2.08e-01	-16.39	 2.140734	734	734	bslmm	0.23455	 1.81e-75	-1.58765	0.11237
./Weight//YFS.BLOOD.RNAARR/YFS.ANKRD16.wgt.RDat	ANKRD16	10	5.90e+06	5.93e+06	0.02288	rs3750660	 4.28	rs7904224	-6.10e-04	  3.79	-0.342717	687	687	bslmm	0.00144	 9.35e-02	-0.60562	0.54477
./Weight//YFS.BLOOD.RNAARR/YFS.IL15RA.wgt.RDat	IL15RA	10	5.99e+06	6.02e+06	0.03852	rs3750660	 4.28	rs17146857	 5.48e-03	 -4.22	 0.642386	724	 37	enet	0.00718	 1.49e-03	 1.59479	0.11076
./Weight//YFS.BLOOD.RNAARR/YFS.RBM17.wgt.RDat	RBM17	10	6.13e+06	6.16e+06	0.04784	rs3750660	 4.28	rs2073629	 2.81e-03	 -4.65	 1.819185	738	738	bslmm	0.01398	 1.50e-05	-0.65176	0.51456
./Weight//YFS.BLOOD.RNAARR/YFS.PFKFB3.wgt.RDat	PFKFB3	10	6.19e+06	6.28e+06	0.03650	rs3750660	 4.28	rs2516614	 2.38e-03	  4.04	 0.856436	754	754	bslmm	0.00720	 1.48e-03	-0.07832	0.93758
./Weight//YFS.BLOOD.RNAARR/YFS.PRKCQ.wgt.RDat	PRKCQ	10	6.47e+06	6.62e+06	0.04379	rs3750660	 4.28	rs943451	 2.54e-02	 -5.84	-1.326871	877	  3	lasso	0.02499	 9.74e-09	 1.30157	0.19306
./Weight//YFS.BLOOD.RNAARR/YFS.ECHDC3.wgt.RDat	ECHDC3	10	1.18e+07	1.18e+07	0.16475	rs7088943	-4.28	rs3814626	 1.33e-01	-13.20	-0.428336	464	464	bslmm	0.15589	 1.35e-48	-0.16920	0.86564
./Weight//YFS.BLOOD.RNAARR/YFS.DHTKD1.wgt.RDat	DHTKD1	10	1.21e+07	1.22e+07	0.04627	rs12572871	-2.14	rs7894615	 2.18e-02	  6.57	 0.641912	513	513	bslmm	0.02793	 1.37e-09	 0.34229	0.73213
./Weight//YFS.BLOOD.RNAARR/YFS.SEC61A2.wgt.RDat	SEC61A2	10	1.22e+07	1.22e+07	0.16321	rs12415252	 2.14	rs2399786	 1.48e-01	-14.29	-0.256622	531	  8	lasso	0.21230	 1.33e-67	 0.12846	0.89778
./Weight//YFS.BLOOD.RNAARR/YFS.NUDT5.wgt.RDat	NUDT5	10	1.22e+07	1.22e+07	0.12501	rs10795942	 2.14	rs11257655	 1.23e-01	 12.55	-0.534887	520	 40	enet	0.13445	 1.07e-41	-0.51838	0.60419
./Weight//YFS.BLOOD.RNAARR/YFS.CDC123.wgt.RDat	CDC123	10	1.22e+07	1.23e+07	0.07555	rs10795942	 2.14	rs11257655	 3.10e-02	  6.98	-0.534887	517	 35	enet	0.05936	 9.62e-19	-0.13816	0.89011
./Weight//YFS.BLOOD.RNAARR/YFS.CAMK1D.wgt.RDat	CAMK1D	10	1.24e+07	1.29e+07	0.26823	rs2478971	-2.47	rs11257655	 2.31e-01	 17.11	-0.534887	875	875	bslmm	0.26293	 7.72e-86	-0.95097	0.34162
./Weight//YFS.BLOOD.RNAARR/YFS.CCDC3.wgt.RDat	CCDC3	10	1.29e+07	1.31e+07	0.09652	rs2478971	-2.89	rs4409728	 6.14e-02	  8.93	 0.363647	805	805	bslmm	0.06605	 1.01e-20	 0.32590	0.74450
./Weight//YFS.BLOOD.RNAARR/YFS.OPTN.wgt.RDat	OPTN	10	1.31e+07	1.32e+07	0.28875	rs1414396	-2.16	rs17512962	 1.96e-01	-15.77	-1.134226	653	  6	lasso	0.19978	 2.86e-63	 0.82902	0.40709
./Weight//YFS.BLOOD.RNAARR/YFS.BEND7.wgt.RDat	BEND7	10	1.35e+07	1.36e+07	0.08914	rs1414396	-2.46	rs7922134	 3.49e-02	 -8.15	-0.213812	729	 10	lasso	0.08235	 1.37e-25	 0.97366	0.33022
./Weight//YFS.BLOOD.RNAARR/YFS.FAM107B.wgt.RDat	FAM107B	10	1.46e+07	1.48e+07	0.14962	rs789757	-4.28	rs17155703	 6.26e-02	  9.06	-0.064452	792	792	bslmm	0.10009	 5.65e-31	-0.26979	0.78732
./Weight//YFS.BLOOD.RNAARR/YFS.RPP38.wgt.RDat	RPP38	10	1.51e+07	1.52e+07	0.03343	rs17155621	 2.14	rs11819275	 1.51e-02	  5.26	 0.861512	548	  6	lasso	0.01828	 8.44e-07	 0.53983	0.58932
./Weight//YFS.BLOOD.RNAARR/YFS.NMT2.wgt.RDat	NMT2	10	1.51e+07	1.52e+07	0.37673	rs17155621	 2.14	rs10906857	 1.65e-01	-14.51	 0.898771	564	564	bslmm	0.27388	 6.02e-90	 0.29227	0.77008
./Weight//YFS.BLOOD.RNAARR/YFS.FAM171A1.wgt.RDat	FAM171A1	10	1.53e+07	1.54e+07	0.25415	rs10906776	-2.14	rs10906861	 9.25e-02	-10.92	 0.150072	533	533	bslmm	0.19644	 3.99e-62	-0.77061	0.44094
./Weight//YFS.BLOOD.RNAARR/YFS.FAM188A.wgt.RDat	FAM188A	10	1.58e+07	1.59e+07	0.06521	rs1914547	 2.14	rs7923528	 2.46e-02	 -6.53	 0.085857	480	  6	lasso	0.02830	 1.08e-09	-0.59432	0.55230
./Weight//YFS.BLOOD.RNAARR/YFS.PTER.wgt.RDat	PTER	10	1.65e+07	1.66e+07	0.74183	rs17138265	 2.14	rs7909832	 6.37e-01	-28.35	 0.000237	621	 10	lasso	0.64902	3.37e-289	-0.08725	0.93047
./Weight//YFS.BLOOD.RNAARR/YFS.RSU1.wgt.RDat	RSU1	10	1.66e+07	1.69e+07	0.20067	rs6602175	 2.98	rs12249678	 8.53e-02	-10.54	-0.676848	733	  8	lasso	0.15892	 1.38e-49	 0.80314	0.42189
./Weight//YFS.BLOOD.RNAARR/YFS.VIM.wgt.RDat	VIM	10	1.73e+07	1.73e+07	0.06394	rs7083655	 2.99	rs359295	 3.33e-02	 -6.59	 0.666337	659	659	blup	0.04796	 2.12e-15	-0.53131	0.59521
./Weight//YFS.BLOOD.RNAARR/YFS.PTPLA.wgt.RDat	PTPLA	10	1.76e+07	1.77e+07	0.10347	rs10904876	 3.01	rs3817472	 5.53e-02	  8.46	-0.385052	383	383	bslmm	0.06380	 4.71e-20	 0.42253	0.67264
./Weight//YFS.BLOOD.RNAARR/YFS.NSUN6.wgt.RDat	NSUN6	10	1.88e+07	1.89e+07	0.06884	rs16917742	 4.28	rs7098313	 7.31e-02	 -9.78	 0.941581	651	 21	enet	0.08131	 2.84e-25	-1.39120	0.16417
./Weight//YFS.BLOOD.RNAARR/YFS.ARL5B.wgt.RDat	ARL5B	10	1.89e+07	1.90e+07	0.03974	rs16917742	 4.28	rs10741127	 4.09e-02	 -7.70	-0.706601	590	  7	enet	0.04120	 1.98e-13	 0.65947	0.50960
./Weight//YFS.BLOOD.RNAARR/YFS.PLXDC2.wgt.RDat	PLXDC2	10	2.01e+07	2.06e+07	0.05044	rs1326971	-2.14	rs1986577	 2.19e-02	 -5.54	 0.620981	874	 57	enet	0.02668	 3.15e-09	 1.65502	0.09792
./Weight//YFS.BLOOD.RNAARR/YFS.NEBL.wgt.RDat	NEBL	10	2.11e+07	2.15e+07	0.52534	rs2078155	-2.39	rs10828213	 2.31e-01	 17.73	 2.078653	644	644	bslmm	0.38130	7.45e-134	 1.93742	0.05269
./Weight//YFS.BLOOD.RNAARR/YFS.MLLT10.wgt.RDat	MLLT10	10	2.18e+07	2.20e+07	0.02466	rs2078155	-2.42	rs7898040	 5.01e-03	 -3.83	-1.048606	298	298	bslmm	0.00667	 2.12e-03	 2.00137	0.04535
./Weight//YFS.BLOOD.RNAARR/YFS.PIP4K2A.wgt.RDat	PIP4K2A	10	2.28e+07	2.30e+07	0.01489	rs7074731	-2.14	rs943189	-6.36e-04	  3.24	 0.556766	333	333	blup	0.00562	 4.43e-03	 1.02605	0.30487
./Weight//YFS.BLOOD.RNAARR/YFS.ARHGAP21.wgt.RDat	ARHGAP21	10	2.49e+07	2.50e+07	0.05178	rs17504419	 2.59	rs2001237	 3.94e-02	  7.67	 0.063978	504	 35	enet	0.04573	 9.49e-15	-0.35479	0.72275
./Weight//YFS.BLOOD.RNAARR/YFS.APBB1IP.wgt.RDat	APBB1IP	10	2.67e+07	2.69e+07	0.07775	rs2095498	-2.14	rs7899165	 6.11e-02	  8.88	 0.128193	491	  3	lasso	0.05898	 1.25e-18	 0.22562	0.82150
./Weight//YFS.BLOOD.RNAARR/YFS.PDSS1.wgt.RDat	PDSS1	10	2.70e+07	2.70e+07	0.07433	rs17667157	-2.42	rs1748343	 6.39e-02	  9.14	-0.449741	467	467	bslmm	0.07821	 2.42e-24	-0.93575	0.34940
./Weight//YFS.BLOOD.RNAARR/YFS.YME1L1.wgt.RDat	YME1L1	10	2.74e+07	2.74e+07	0.03896	rs7074426	-2.36	rs35844030	 1.76e-02	  5.07	 0.513482	468	468	bslmm	0.02961	 4.50e-10	 0.17858	0.85827
./Weight//YFS.BLOOD.RNAARR/YFS.MASTL.wgt.RDat	MASTL	10	2.74e+07	2.75e+07	0.18165	rs3928123	 2.14	rs882474	 3.60e-01	-21.36	 0.385052	482	 13	lasso	0.36417	2.28e-126	-0.38945	0.69695
./Weight//YFS.BLOOD.RNAARR/YFS.MPP7.wgt.RDat	MPP7	10	2.83e+07	2.86e+07	0.04267	rs10826380	 2.15	rs1776122	 3.38e-02	 -6.67	-0.492077	656	  8	lasso	0.03434	 1.93e-11	 0.31771	0.75070
./Weight//YFS.BLOOD.RNAARR/YFS.WAC.wgt.RDat	WAC	10	2.88e+07	2.89e+07	0.06163	rs7083490	-2.14	rs332112	 7.72e-02	-10.21	 1.862469	649	649	bslmm	0.07834	 2.20e-24	-1.72855	0.08389
./Weight//YFS.BLOOD.RNAARR/YFS.BAMBI.wgt.RDat	BAMBI	10	2.90e+07	2.90e+07	0.27037	rs2807758	 2.14	rs2065695	 2.49e-01	 17.95	 1.220320	610	610	bslmm	0.31049	3.87e-104	 1.27284	0.20307
./Weight//YFS.BLOOD.RNAARR/YFS.SVIL.wgt.RDat	SVIL	10	2.97e+07	3.00e+07	0.15582	rs16929843	 4.28	rs10826687	 1.21e-01	 12.41	-1.455775	847	 35	enet	0.16054	 4.08e-50	-1.53363	0.12512
./Weight//YFS.BLOOD.RNAARR/YFS.MAP3K8.wgt.RDat	MAP3K8	10	3.07e+07	3.08e+07	0.08040	rs10508754	-2.16	rs753173	 1.55e-02	  5.66	-1.113295	550	 28	enet	0.04533	 1.24e-14	-1.09093	0.27530
./Weight//YFS.BLOOD.RNAARR/YFS.ZNF438.wgt.RDat	ZNF438	10	3.11e+07	3.13e+07	0.02024	rs10491080	 2.34	rs2994648	 3.12e-03	 -4.22	-0.129845	501	501	bslmm	0.00936	 3.37e-04	 0.92259	0.35622
./Weight//YFS.BLOOD.RNAARR/YFS.ARHGAP12.wgt.RDat	ARHGAP12	10	3.21e+07	3.22e+07	0.03006	rs11008540	 2.14	rs7095322	 3.00e-02	  6.67	 1.156105	378	 18	enet	0.02968	 4.29e-10	 1.34830	0.17756
./Weight//YFS.BLOOD.RNAARR/YFS.EPC1.wgt.RDat	EPC1	10	3.26e+07	3.27e+07	0.22585	rs2806154	 1.82	rs10508773	 1.36e-01	-13.16	-0.513482	362	  6	lasso	0.15248	 1.73e-47	 0.46783	0.63991
./Weight//YFS.BLOOD.RNAARR/YFS.CCDC7.wgt.RDat	CCDC7	10	3.27e+07	3.29e+07	0.04566	rs2806154	 1.82	rs1187070	 8.02e-03	 -4.71	 0.449741	375	375	bslmm	0.02215	 6.42e-08	-0.38962	0.69682
./Weight//YFS.BLOOD.RNAARR/YFS.CCNY.wgt.RDat	CCNY	10	3.55e+07	3.59e+07	0.01629	rs17582954	-2.14	rs2492450	 3.79e-03	 -4.27	-1.134700	447	447	blup	0.00889	 4.64e-04	-0.42891	0.66799
./Weight//YFS.BLOOD.RNAARR/YFS.ZNF33B.wgt.RDat	ZNF33B	10	4.31e+07	4.31e+07	0.05096	rs3026762	 2.14	rs210280	 3.40e-02	  7.27	 1.391085	306	306	blup	0.04812	 1.90e-15	 1.01138	0.31183
./Weight//YFS.BLOOD.RNAARR/YFS.CSGALNACT2.wgt.RDat	CSGALNACT2	10	4.36e+07	4.37e+07	0.04882	rs3026762	 2.14	rs2742234	 4.55e-02	  8.15	-0.942056	404	 17	enet	0.04960	 7.03e-16	-0.47973	0.63142
./Weight//YFS.BLOOD.RNAARR/YFS.HNRNPF.wgt.RDat	HNRNPF	10	4.39e+07	4.39e+07	0.10126	rs3026762	 2.14	rs10409	 4.10e-02	  8.89	 1.348276	456	 20	enet	0.08097	 3.59e-25	 1.48080	0.13866
./Weight//YFS.BLOOD.RNAARR/YFS.ZNF485.wgt.RDat	ZNF485	10	4.41e+07	4.41e+07	0.01374	rs3026762	 2.14	rs7067798	 8.32e-03	 -3.79	 2.119329	464	  8	lasso	0.00352	 1.96e-02	-1.44152	0.14944
./Weight//YFS.BLOOD.RNAARR/YFS.RASSF4.wgt.RDat	RASSF4	10	4.55e+07	4.55e+07	0.11039	rs7086617	 2.14	rs7908664	 5.12e-02	 -8.91	 0.726899	471	471	bslmm	0.07510	 2.06e-23	-0.37086	0.71074
./Weight//YFS.BLOOD.RNAARR/YFS.ALOX5.wgt.RDat	ALOX5	10	4.59e+07	4.59e+07	0.03755	rs2274886	 2.14	rs17157736	 3.08e-02	 -7.04	-1.776849	338	 10	lasso	0.03210	 8.53e-11	 1.06143	0.28849
./Weight//YFS.BLOOD.RNAARR/YFS.MARCH8.wgt.RDat	MARCH8	10	4.60e+07	4.61e+07	0.27799	rs2274886	 2.14	rs4948675	 1.94e-02	  6.78	-1.754970	286	 36	enet	0.10787	 2.29e-33	-1.35356	0.17588
./Weight//YFS.BLOOD.RNAARR/YFS.ARHGAP22.wgt.RDat	ARHGAP22	10	4.97e+07	4.99e+07	0.27423	rs12220888	-2.19	rs1822861	 7.07e-02	  9.53	-0.877366	584	584	bslmm	0.15801	 2.74e-49	-1.36730	0.17153
./Weight//YFS.BLOOD.RNAARR/YFS.WDFY4.wgt.RDat	WDFY4	10	4.99e+07	5.02e+07	0.22851	rs12220888	-2.50	rs7072606	 1.44e-01	 13.53	-2.140734	743	 57	enet	0.18407	 6.27e-58	-2.24525	0.02475
./Weight//YFS.BLOOD.RNAARR/YFS.AGAP8.wgt.RDat	AGAP8	10	5.12e+07	5.14e+07	0.36400	rs1258327	-4.28	rs2611512	 3.22e-01	-20.18	-0.342242	200	200	bslmm	0.34136	1.06e-116	 0.84598	0.39756
./Weight//YFS.BLOOD.RNAARR/YFS.NCOA4.wgt.RDat	NCOA4	10	5.16e+07	5.16e+07	0.15167	rs2813323	-2.14	rs2611512	 1.50e-01	-13.80	-0.342242	121	  5	lasso	0.17757	 9.47e-56	 0.11285	0.91015
./Weight//YFS.BLOOD.RNAARR/YFS.AGAP6.wgt.RDat	AGAP6	10	5.17e+07	5.18e+07	0.12868	rs6481273	 2.26	rs2611512	 9.98e-02	-11.43	-0.342242	216	 24	enet	0.10287	 7.95e-32	 0.25166	0.80130
