FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//CMC.BRAIN.RNASEQ/CMC.NMT2.wgt.RDat	NMT2	10	1.51e+07	1.52e+07	0.0671	rs17155690	 2.39	rs4750597	 2.32e-02	 -4.68	 0.641912	 583	  23	enet	0.03561	 3.20e-05	-0.57695	0.56397
./Weight//CMC.BRAIN.RNASEQ/CMC.FAM171A1.wgt.RDat	FAM171A1	10	1.53e+07	1.54e+07	0.0928	rs7087109	 2.30	rs10796285	 3.40e-02	 -5.47	-0.748937	 551	   8	lasso	0.04569	 2.70e-06	 0.41257	0.67992
./Weight//CMC.BRAIN.RNASEQ/CMC.ITGA8.wgt.RDat	ITGA8	10	1.56e+07	1.58e+07	0.1959	rs17356597	-2.14	rs9333145	 8.95e-02	  6.45	-0.235217	 557	 557	bslmm	0.12605	 4.29e-15	-0.33684	0.73624
./Weight//CMC.BRAIN.RNASEQ/CMC.FAM188A.wgt.RDat	FAM188A	10	1.58e+07	1.59e+07	0.0713	rs1914547	 2.14	rs11253637	 3.09e-02	  4.84	-0.247269	 493	   7	lasso	0.04143	 7.67e-06	 0.06536	0.94788
./Weight//CMC.BRAIN.RNASEQ/CMC.RSU1.wgt.RDat	RSU1	10	1.66e+07	1.69e+07	0.1278	rs6602175	 3.01	rs2603795	 8.03e-02	  7.18	-0.728006	 740	  12	enet	0.13548	 3.61e-16	-0.32258	0.74701
./Weight//CMC.BRAIN.RNASEQ/CMC.CUBN.wgt.RDat	CUBN	10	1.69e+07	1.72e+07	0.1542	rs7083655	 2.96	rs7912064	 1.16e-01	  7.42	 0.278502	 824	   8	lasso	0.10015	 3.42e-12	 0.37030	0.71116
./Weight//CMC.BRAIN.RNASEQ/CMC.VIM.wgt.RDat	VIM	10	1.73e+07	1.73e+07	0.0804	rs7083655	 2.99	rs11254288	 2.38e-03	 -4.44	 0.342717	 660	 660	blup	0.02898	 1.63e-04	-0.40067	0.68866
./Weight//CMC.BRAIN.RNASEQ/CMC.ST8SIA6.wgt.RDat	ST8SIA6	10	1.74e+07	1.75e+07	0.0885	rs7083655	 2.99	rs3928773	 1.70e-02	  4.09	-1.370155	 593	 593	bslmm	0.02925	 1.53e-04	-0.37243	0.70957
./Weight//CMC.BRAIN.RNASEQ/CMC.PTPLA.wgt.RDat	PTPLA	10	1.76e+07	1.77e+07	0.0699	rs10904876	 3.01	rs2688793	 1.45e-02	 -4.20	 0.706127	 384	  21	enet	0.03876	 1.48e-05	 0.45365	0.65008
./Weight//CMC.BRAIN.RNASEQ/CMC.SLC39A12.wgt.RDat	SLC39A12	10	1.82e+07	1.83e+07	0.0523	rs17621077	 2.68	rs491995	 4.64e-02	 -5.02	-0.534887	 451	   4	enet	0.03716	 2.19e-05	 0.42497	0.67086
./Weight//CMC.BRAIN.RNASEQ/CMC.NSUN6.wgt.RDat	NSUN6	10	1.88e+07	1.89e+07	0.1032	rs16917742	 4.28	rs7895709	 8.98e-02	 -7.07	 0.877841	 643	   3	lasso	0.09003	 4.45e-11	-1.21136	0.22576
./Weight//CMC.BRAIN.RNASEQ/CMC.NEBL.wgt.RDat	NEBL	10	2.11e+07	2.15e+07	0.0723	rs2078155	-2.40	rs7913123	 8.88e-03	  4.66	 0.813151	 662	 662	blup	0.03109	 9.70e-05	 0.14263	0.88658
./Weight//CMC.BRAIN.RNASEQ/CMC.LOC100499489.wgt.RDat	LOC100499489	10	2.27e+07	2.27e+07	0.0622	rs7074731	-2.14	rs7914254	-6.86e-04	 -3.43	-0.238624	 297	 297	bslmm	0.02094	 1.19e-03	-0.09590	0.92360
./Weight//CMC.BRAIN.RNASEQ/CMC.PIP4K2A.wgt.RDat	PIP4K2A	10	2.28e+07	2.30e+07	0.1967	rs7074731	-2.14	rs1053454	 1.78e-01	 -9.09	 0.642386	 370	   1	lasso	0.17606	 6.39e-21	-0.64239	0.52062
./Weight//CMC.BRAIN.RNASEQ/CMC.C10orf67.wgt.RDat	C10orf67	10	2.36e+07	2.36e+07	0.0596	rs10828441	-2.14	rs2036917	 3.26e-02	  4.94	-0.813151	 350	  11	enet	0.04452	 3.60e-06	-0.66880	0.50362
./Weight//CMC.BRAIN.RNASEQ/CMC.PRTFDC1.wgt.RDat	PRTFDC1	10	2.51e+07	2.52e+07	0.1212	rs10828638	-2.14	rs3789922	 3.43e-02	 -4.49	-0.214287	 481	 481	bslmm	0.03519	 3.55e-05	 0.86986	0.38438
./Weight//CMC.BRAIN.RNASEQ/CMC.MYO3A.wgt.RDat	MYO3A	10	2.62e+07	2.65e+07	0.0479	rs16926203	-3.13	rs7894269	 1.32e-02	  4.44	-1.179160	 664	  15	enet	0.01582	 4.27e-03	-0.88564	0.37581
./Weight//CMC.BRAIN.RNASEQ/CMC.PDSS1.wgt.RDat	PDSS1	10	2.70e+07	2.70e+07	0.1403	rs17667157	-2.40	rs2015190	 1.11e-01	 -7.78	-1.797780	 471	  25	enet	0.15484	 2.07e-18	 1.30024	0.19352
./Weight//CMC.BRAIN.RNASEQ/CMC.ANKRD26.wgt.RDat	ANKRD26	10	2.73e+07	2.74e+07	0.2108	rs11015150	-2.14	rs7919621	 1.05e-01	  7.05	 1.156105	 487	  13	lasso	0.15534	 1.81e-18	 0.81999	0.41222
./Weight//CMC.BRAIN.RNASEQ/CMC.MASTL.wgt.RDat	MASTL	10	2.74e+07	2.75e+07	0.0554	rs3928123	 2.14	rs11015603	 2.72e-02	 -4.53	 0.552282	 480	 480	bslmm	0.03888	 1.43e-05	-0.69234	0.48872
./Weight//CMC.BRAIN.RNASEQ/CMC.MKX.wgt.RDat	MKX	10	2.80e+07	2.80e+07	0.1047	rs118917	-2.16	rs11006932	 1.06e-02	 -4.21	-0.620507	 512	 512	blup	0.05913	 9.89e-08	 0.88800	0.37454
./Weight//CMC.BRAIN.RNASEQ/CMC.MPP7.wgt.RDat	MPP7	10	2.83e+07	2.86e+07	0.0728	rs10826380	 2.14	rs2801848	 4.12e-02	 -4.62	-1.412490	 640	  23	enet	0.04641	 2.26e-06	 1.45699	0.14512
./Weight//CMC.BRAIN.RNASEQ/CMC.MTPAP.wgt.RDat	MTPAP	10	3.06e+07	3.07e+07	0.3828	rs12220014	-3.11	rs7094037	 3.87e-01	-13.37	-0.043047	 624	  29	enet	0.42757	 1.07e-56	 0.56760	0.57031
./Weight//CMC.BRAIN.RNASEQ/CMC.ZNF438.wgt.RDat	ZNF438	10	3.11e+07	3.13e+07	0.0599	rs7083727	-2.23	rs1690624	 5.07e-02	 -5.32	 0.984391	 533	   7	enet	0.03436	 4.34e-05	-0.80942	0.41827
./Weight//CMC.BRAIN.RNASEQ/CMC.ARHGAP12.wgt.RDat	ARHGAP12	10	3.21e+07	3.22e+07	0.1274	rs11008540	 2.14	rs11814900	 1.16e-01	 -7.87	-0.636891	 389	  12	enet	0.14519	 2.75e-17	 0.84717	0.39690
./Weight//CMC.BRAIN.RNASEQ/CMC.CCDC7.wgt.RDat	CCDC7	10	3.27e+07	3.29e+07	0.2081	rs2806154	 1.82	rs2488314	 1.94e-01	 -9.83	 0.620507	 376	   7	lasso	0.25311	 1.37e-30	-0.42610	0.67004
./Weight//CMC.BRAIN.RNASEQ/CMC.C10orf68.wgt.RDat	C10orf68	10	3.29e+07	3.32e+07	0.4480	rs2269103	 2.14	rs1402185	 3.76e-01	-13.09	 0.578171	 584	 584	bslmm	0.54735	 1.08e-79	-0.82772	0.40783
./Weight//CMC.BRAIN.RNASEQ/CMC.PARD3.wgt.RDat	PARD3	10	3.44e+07	3.51e+07	0.0761	rs1510590	-2.53	rs11009916	 7.74e-03	 -4.12	 0.663791	 687	 687	blup	0.02980	 1.33e-04	 0.45822	0.64679
./Weight//CMC.BRAIN.RNASEQ/CMC.ANKRD30A.wgt.RDat	ANKRD30A	10	3.74e+07	3.75e+07	0.0562	rs1200911	 2.14	rs12784034	 8.84e-02	 -6.42	 1.519515	 371	   6	lasso	0.07747	 1.04e-09	-1.42934	0.15291
./Weight//CMC.BRAIN.RNASEQ/CMC.ZNF248.wgt.RDat	ZNF248	10	3.81e+07	3.81e+07	0.0345	rs11011154	 1.76	rs17575387	 4.77e-02	  4.88	-1.059021	 305	  13	lasso	0.04473	 3.41e-06	-1.04845	0.29443
./Weight//CMC.BRAIN.RNASEQ/CMC.ZNF25.wgt.RDat	ZNF25	10	3.82e+07	3.83e+07	0.1132	rs17660144	-1.75	rs2505202	 1.01e-01	  7.14	-0.449741	 264	 264	blup	0.13723	 2.27e-16	-1.22396	0.22097
./Weight//CMC.BRAIN.RNASEQ/CMC.LOC100129055.wgt.RDat	LOC100129055	10	3.85e+07	3.85e+07	0.0199	rs1135546	 1.05	rs10827817	 2.43e-02	 -3.80	-0.064452	 194	   2	lasso	0.02354	 6.23e-04	 0.42071	0.67397
./Weight//CMC.BRAIN.RNASEQ/CMC.LOC441666.wgt.RDat	LOC441666	10	4.28e+07	4.29e+07	0.4271	rs12219326	-2.87	rs2505830	 5.56e-01	-16.01	-0.278027	 194	  10	lasso	0.64320	5.59e-103	 0.47009	0.63829
./Weight//CMC.BRAIN.RNASEQ/CMC.ZNF37BP.wgt.RDat	ZNF37BP	10	4.30e+07	4.30e+07	0.1630	rs12219326	-2.90	rs11239617	 9.75e-02	 -7.04	-0.449741	 270	   9	lasso	0.09460	 1.40e-11	 0.17308	0.86259
./Weight//CMC.BRAIN.RNASEQ/CMC.ZNF33B.wgt.RDat	ZNF33B	10	4.31e+07	4.31e+07	0.2919	rs12219326	-2.80	rs10128322	 1.17e-01	 -8.94	-0.663317	 318	 318	bslmm	0.27587	 1.24e-33	 1.30899	0.19054
./Weight//CMC.BRAIN.RNASEQ/CMC.BMS1.wgt.RDat	BMS1	10	4.33e+07	4.33e+07	0.1939	rs17158558	 2.98	rs2744074	 1.70e-01	  9.00	 0.577697	 382	   9	lasso	0.22068	 2.08e-26	 0.63909	0.52277
./Weight//CMC.BRAIN.RNASEQ/CMC.RET.wgt.RDat	RET	10	4.36e+07	4.36e+07	0.1703	rs17158558	 2.98	rs11239779	 3.82e-02	 -4.64	-0.278502	 409	 409	bslmm	0.03929	 1.30e-05	 0.07201	0.94259
./Weight//CMC.BRAIN.RNASEQ/CMC.CSGALNACT2.wgt.RDat	CSGALNACT2	10	4.36e+07	4.37e+07	0.0614	rs17158558	 2.91	rs2505556	 5.86e-02	  5.58	 0.578171	 412	   5	lasso	0.04936	 1.10e-06	 0.47182	0.63706
./Weight//CMC.BRAIN.RNASEQ/CMC.RASGEF1A.wgt.RDat	RASGEF1A	10	4.37e+07	4.38e+07	0.0588	rs17158558	 3.04	rs3121313	-2.22e-03	 -3.18	-0.728006	 438	 438	bslmm	0.01073	 1.56e-02	 2.27190	0.02309
./Weight//CMC.BRAIN.RNASEQ/CMC.RASSF4.wgt.RDat	RASSF4	10	4.55e+07	4.55e+07	0.0861	rs7086617	 2.14	rs11239303	 2.04e-02	 -5.03	 2.097449	 473	   4	lasso	0.02493	 4.42e-04	-2.45584	0.01406
./Weight//CMC.BRAIN.RNASEQ/CMC.ALOX5.wgt.RDat	ALOX5	10	4.59e+07	4.59e+07	0.1510	rs2274886	 2.14	rs7906533	 6.88e-02	  7.14	-0.547823	 342	  27	enet	0.12720	 3.18e-15	-0.13047	0.89620
./Weight//CMC.BRAIN.RNASEQ/CMC.FAM21C.wgt.RDat	FAM21C	10	4.62e+07	4.63e+07	0.3267	rs7915972	-2.14	rs7091141	 9.75e-02	 -6.90	 1.106927	 172	 172	bslmm	0.10784	 4.79e-13	-0.75912	0.44778
./Weight//CMC.BRAIN.RNASEQ/CMC.GDF10.wgt.RDat	GDF10	10	4.84e+07	4.84e+07	0.0967	rs709616	 2.14	rs2790937	 3.42e-02	 -4.58	 0.021168	 186	   7	lasso	0.02724	 2.50e-04	 0.17518	0.86094
./Weight//CMC.BRAIN.RNASEQ/CMC.FRMPD2P1.wgt.RDat	FRMPD2P1	10	4.88e+07	4.89e+07	0.0767	rs709616	 2.14	rs12783761	-1.92e-03	  3.40	 0.108374	 173	 173	bslmm	0.01982	 1.57e-03	 0.61898	0.53593
./Weight//CMC.BRAIN.RNASEQ/CMC.LOC399753.wgt.RDat	LOC399753	10	4.92e+07	4.92e+07	0.4677	rs10508899	 2.22	rs769008	 1.89e-01	 -9.37	-0.770816	 167	   8	lasso	0.19830	 1.28e-23	 0.77837	0.43635
./Weight//CMC.BRAIN.RNASEQ/CMC.FRMPD2.wgt.RDat	FRMPD2	10	4.94e+07	4.95e+07	0.0801	rs17771318	-2.20	rs4838404	 5.17e-02	  5.22	-0.192407	 341	   3	lasso	0.04933	 1.10e-06	 0.19782	0.84319
./Weight//CMC.BRAIN.RNASEQ/CMC.ARHGAP22.wgt.RDat	ARHGAP22	10	4.97e+07	4.99e+07	0.1947	rs12220888	-2.23	rs7914253	 3.01e-02	  6.42	 0.470672	 613	 613	bslmm	0.11386	 1.02e-13	 0.65571	0.51201
./Weight//CMC.BRAIN.RNASEQ/CMC.VSTM4.wgt.RDat	VSTM4	10	5.02e+07	5.03e+07	0.1675	rs12220888	-2.56	rs2244967	 1.17e-01	 -7.57	-1.070485	 697	 697	bslmm	0.12624	 4.09e-15	 0.32748	0.74331
./Weight//CMC.BRAIN.RNASEQ/CMC.ERCC6.wgt.RDat	ERCC6	10	5.07e+07	5.07e+07	0.1865	rs1258327	-4.28	rs2228529	 1.93e-01	 -9.48	 0.877366	 471	   7	lasso	0.21052	 3.92e-25	-0.74363	0.45710
./Weight//CMC.BRAIN.RNASEQ/CMC.PARG.wgt.RDat	PARG	10	5.10e+07	5.17e+07	0.0973	rs1258327	-4.28	rs10761581	 5.16e-02	  5.82	 0.149598	 461	  10	enet	0.08797	 7.48e-11	-0.40129	0.68820
./Weight//CMC.BRAIN.RNASEQ/CMC.AGAP8.wgt.RDat	AGAP8	10	5.12e+07	5.14e+07	0.5761	rs1258327	-4.28	rs17720205	 3.48e-01	 12.57	-0.620507	 215	  27	enet	0.43703	 2.49e-58	-0.62833	0.52979
./Weight//CMC.BRAIN.RNASEQ/CMC.FAM21A.wgt.RDat	FAM21A	10	5.18e+07	5.19e+07	0.2314	rs6481273	 2.44	rs3964873	 1.54e-01	 -8.42	 0.470672	 301	   4	lasso	0.15164	 4.90e-18	-0.46873	0.63926
./Weight//CMC.BRAIN.RNASEQ/CMC.SGMS1.wgt.RDat	SGMS1	10	5.21e+07	5.24e+07	0.0672	rs6481273	 2.38	rs2983357	 3.06e-03	  4.12	-2.140259	 437	 437	bslmm	0.02896	 1.64e-04	-2.53134	0.01136
./Weight//CMC.BRAIN.RNASEQ/CMC.A1CF.wgt.RDat	A1CF	10	5.26e+07	5.26e+07	0.3195	rs6481273	 2.64	rs4935192	 2.66e-01	 11.10	 0.021168	 459	   4	lasso	0.31867	 1.29e-39	 0.61896	0.53594
./Weight//CMC.BRAIN.RNASEQ/CMC.PRKG1.wgt.RDat	PRKG1	10	5.28e+07	5.41e+07	0.2567	rs2064760	 2.14	rs7893773	 2.00e-01	-10.27	 0.642386	1193	  21	enet	0.20506	 1.87e-24	-0.94911	0.34256
./Weight//CMC.BRAIN.RNASEQ/CMC.CSTF2T.wgt.RDat	CSTF2T	10	5.35e+07	5.35e+07	0.1663	rs10996926	 2.71	rs10762327	 7.09e-02	 -6.04	 0.920651	 595	 595	bslmm	0.12366	 8.01e-15	-0.36683	0.71375
./Weight//CMC.BRAIN.RNASEQ/CMC.DKK1.wgt.RDat	DKK1	10	5.41e+07	5.41e+07	0.0598	rs4526728	 2.14	rs10824381	 5.86e-03	  3.72	-0.171003	 605	 605	bslmm	0.00715	 3.99e-02	 0.48347	0.62876
./Weight//CMC.BRAIN.RNASEQ/CMC.PCDH15.wgt.RDat	PCDH15	10	5.56e+07	5.74e+07	0.0761	rs12415081	 2.14	rs11813807	 2.11e-04	 -3.99	 0.428336	1281	1281	blup	0.02568	 3.67e-04	-0.74265	0.45769
./Weight//CMC.BRAIN.RNASEQ/CMC.ZWINT.wgt.RDat	ZWINT	10	5.81e+07	5.81e+07	0.1790	rs2392994	 2.14	rs11005496	 2.05e-02	 -4.86	-0.086177	 364	  29	enet	0.07084	 5.45e-09	-0.03487	0.97219
./Weight//CMC.BRAIN.RNASEQ/CMC.IPMK.wgt.RDat	IPMK	10	6.00e+07	6.00e+07	0.0549	rs1007915	-2.26	rs2790241	 4.16e-02	  4.67	 0.364122	 458	 458	blup	0.03399	 4.76e-05	-0.20675	0.83621
./Weight//CMC.BRAIN.RNASEQ/CMC.CISD1.wgt.RDat	CISD1	10	6.00e+07	6.00e+07	0.0555	rs1007915	-2.15	rs2790189	 1.18e-02	 -4.04	 0.320837	 436	 436	bslmm	0.02233	 8.41e-04	-1.04630	0.29542
./Weight//CMC.BRAIN.RNASEQ/CMC.TFAM.wgt.RDat	TFAM	10	6.01e+07	6.02e+07	0.1244	rs11006159	 2.14	rs10826182	 1.09e-01	 -7.47	-0.171003	 439	  10	enet	0.11591	 5.99e-14	 0.13103	0.89575
./Weight//CMC.BRAIN.RNASEQ/CMC.BICC1.wgt.RDat	BICC1	10	6.03e+07	6.06e+07	0.1190	rs1007915	-2.42	rs2028205	 1.69e-02	 -4.93	 0.406931	 509	  21	enet	0.09234	 2.48e-11	 0.31347	0.75392
./Weight//CMC.BRAIN.RNASEQ/CMC.RHOBTB1.wgt.RDat	RHOBTB1	10	6.26e+07	6.28e+07	0.4035	rs10821845	 2.15	rs1002075	 1.15e-01	  7.38	-0.608732	 461	 461	bslmm	0.15002	 7.57e-18	-1.04718	0.29502
./Weight//CMC.BRAIN.RNASEQ/CMC.TMEM26.wgt.RDat	TMEM26	10	6.32e+07	6.32e+07	0.2661	rs1897368	 2.14	rs10994747	 1.48e-01	  9.02	 1.005796	 407	  14	enet	0.26579	 2.83e-32	 0.72024	0.47138
./Weight//CMC.BRAIN.RNASEQ/CMC.C10orf107.wgt.RDat	C10orf107	10	6.34e+07	6.35e+07	0.3866	rs7898839	 3.52	rs2054164	 4.75e-01	 14.69	 0.513482	 466	 466	bslmm	0.47454	 4.36e-65	 0.56463	0.57233
./Weight//CMC.BRAIN.RNASEQ/CMC.RTKN2.wgt.RDat	RTKN2	10	6.40e+07	6.40e+07	0.0710	rs16917424	-4.28	rs4746569	 1.29e-02	 -4.63	-1.241251	 488	  24	enet	0.04174	 7.12e-06	 0.47203	0.63691
./Weight//CMC.BRAIN.RNASEQ/CMC.ADO.wgt.RDat	ADO	10	6.46e+07	6.46e+07	0.0362	rs16917424	-4.28	rs224045	 1.24e-02	  3.95	-0.320837	 465	 465	blup	0.01931	 1.78e-03	-0.05574	0.95555
./Weight//CMC.BRAIN.RNASEQ/CMC.REEP3.wgt.RDat	REEP3	10	6.53e+07	6.54e+07	0.0516	rs16913026	-2.50	rs7082470	 5.06e-02	  5.45	-0.192407	 409	   3	lasso	0.04248	 5.93e-06	-0.56240	0.57384
./Weight//CMC.BRAIN.RNASEQ/CMC.ANXA2P3.wgt.RDat	ANXA2P3	10	6.66e+07	6.66e+07	0.1199	rs16920381	-2.14	rs10822323	 2.17e-02	  4.91	-0.941581	 409	 409	blup	0.07941	 6.42e-10	-0.93849	0.34799
./Weight//CMC.BRAIN.RNASEQ/CMC.CTNNA3.wgt.RDat	CTNNA3	10	6.77e+07	6.95e+07	0.0794	rs7917246	 4.28	rs10762129	-2.18e-03	 -3.32	-1.134226	1377	1377	bslmm	0.01373	 7.25e-03	-0.44128	0.65901
./Weight//CMC.BRAIN.RNASEQ/CMC.HERC4.wgt.RDat	HERC4	10	6.97e+07	6.98e+07	0.0468	rs2273771	 2.14	rs2236319	 3.02e-02	 -4.19	 2.140259	 408	 408	bslmm	0.03446	 4.24e-05	-1.66303	0.09631
./Weight//CMC.BRAIN.RNASEQ/CMC.ATOH7.wgt.RDat	ATOH7	10	7.00e+07	7.00e+07	0.1028	rs2234975	 2.37	rs2166221	 7.71e-02	 -6.48	-1.091416	 382	  10	lasso	0.09019	 4.27e-11	 0.69676	0.48596
./Weight//CMC.BRAIN.RNASEQ/CMC.PBLD.wgt.RDat	PBLD	10	7.00e+07	7.01e+07	0.0740	rs2234975	 2.31	rs731063	 9.19e-02	  6.75	-1.112821	 398	   3	lasso	0.08057	 4.80e-10	-1.16819	0.24273
./Weight//CMC.BRAIN.RNASEQ/CMC.DNA2.wgt.RDat	DNA2	10	7.02e+07	7.02e+07	0.2870	rs2234975	 2.24	rs10998195	 2.45e-01	-10.62	 0.278027	 406	   9	lasso	0.28825	 2.50e-35	-0.27792	0.78107
./Weight//CMC.BRAIN.RNASEQ/CMC.SLC25A16.wgt.RDat	SLC25A16	10	7.02e+07	7.03e+07	0.1705	rs3740055	 2.14	rs7478105	 3.56e-02	  6.00	 0.663317	 409	   5	lasso	0.09435	 1.49e-11	 1.52106	0.12825
./Weight//CMC.BRAIN.RNASEQ/CMC.TET1.wgt.RDat	TET1	10	7.03e+07	7.05e+07	0.1386	rs16925322	-2.14	rs3814177	 5.33e-02	  5.22	-0.685196	 461	 461	blup	0.05717	 1.60e-07	-0.74783	0.45456
./Weight//CMC.BRAIN.RNASEQ/CMC.STOX1.wgt.RDat	STOX1	10	7.06e+07	7.07e+07	0.1404	rs10998744	-4.28	rs2275935	 8.06e-02	  7.17	-0.042573	 441	  25	enet	0.15326	 3.18e-18	 0.32796	0.74294
./Weight//CMC.BRAIN.RNASEQ/CMC.HKDC1.wgt.RDat	HKDC1	10	7.10e+07	7.10e+07	0.0666	rs10998744	-4.28	rs10998679	 3.92e-02	 -4.79	 0.052953	 591	 591	bslmm	0.02200	 9.13e-04	 0.42297	0.67232
./Weight//CMC.BRAIN.RNASEQ/CMC.TSPAN15.wgt.RDat	TSPAN15	10	7.12e+07	7.13e+07	0.0879	rs10998744	-4.28	rs972570	 1.47e-02	  4.63	-0.449267	 746	 746	bslmm	0.04165	 7.27e-06	-0.77525	0.43819
./Weight//CMC.BRAIN.RNASEQ/CMC.AIFM2.wgt.RDat	AIFM2	10	7.19e+07	7.19e+07	0.2605	rs12241163	 4.28	rs15801	 2.55e-01	-11.02	-0.522018	 756	  20	enet	0.26766	 1.59e-32	 0.09036	0.92800
./Weight//CMC.BRAIN.RNASEQ/CMC.SAR1A.wgt.RDat	SAR1A	10	7.19e+07	7.19e+07	0.1665	rs12241163	 4.28	rs15801	 1.69e-01	  8.88	-0.503436	 728	   6	lasso	0.17987	 2.23e-21	-0.20951	0.83405
./Weight//CMC.BRAIN.RNASEQ/CMC.PPA1.wgt.RDat	PPA1	10	7.20e+07	7.20e+07	0.1599	rs12241163	 4.28	rs12355080	 1.69e-01	  8.88	-0.127408	 732	   8	lasso	0.16672	 8.28e-20	-0.25081	0.80196
./Weight//CMC.BRAIN.RNASEQ/CMC.LRRC20.wgt.RDat	LRRC20	10	7.21e+07	7.21e+07	0.2166	rs12241163	 4.28	rs4746989	 2.96e-02	  5.88	 0.342717	 753	   9	lasso	0.08188	 3.46e-10	-0.24439	0.80693
./Weight//CMC.BRAIN.RNASEQ/CMC.NODAL.wgt.RDat	NODAL	10	7.22e+07	7.22e+07	0.0661	rs10823525	 4.28	rs4746035	 1.17e-02	  4.49	 1.754970	 670	   3	lasso	0.02864	 1.77e-04	 1.75398	0.07943
./Weight//CMC.BRAIN.RNASEQ/CMC.ADAMTS14.wgt.RDat	ADAMTS14	10	7.24e+07	7.25e+07	0.2845	rs10823525	 4.28	rs614201	 2.35e-01	-11.14	 0.792221	 733	 733	bslmm	0.34729	 7.88e-44	-0.61035	0.54163
./Weight//CMC.BRAIN.RNASEQ/CMC.SGPL1.wgt.RDat	SGPL1	10	7.26e+07	7.26e+07	0.1285	rs10823525	 4.28	rs865832	 7.69e-02	  6.13	-0.492077	 730	  28	enet	0.07748	 1.04e-09	-0.61750	0.53691
./Weight//CMC.BRAIN.RNASEQ/CMC.PCBD1.wgt.RDat	PCBD1	10	7.26e+07	7.26e+07	0.1405	rs7075905	 2.59	rs923177	 1.39e-01	  7.99	-0.577697	 688	   3	lasso	0.13538	 3.71e-16	-0.61486	0.53865
./Weight//CMC.BRAIN.RNASEQ/CMC.SLC29A3.wgt.RDat	SLC29A3	10	7.31e+07	7.31e+07	0.1379	rs10999868	-2.48	rs12412201	 2.42e-02	 -4.96	-0.899246	 730	  20	enet	0.07687	 1.21e-09	 0.54958	0.58261
./Weight//CMC.BRAIN.RNASEQ/CMC.CDH23.wgt.RDat	CDH23	10	7.32e+07	7.36e+07	0.0987	rs7075905	 2.44	rs7898272	 2.25e-02	  4.50	 0.877841	 860	 860	bslmm	0.02377	 5.89e-04	 0.08685	0.93079
./Weight//CMC.BRAIN.RNASEQ/CMC.C10orf105.wgt.RDat	C10orf105	10	7.35e+07	7.35e+07	0.1956	rs10999868	-2.44	rs16929266	 5.97e-02	  5.51	-0.556766	 627	 627	bslmm	0.09104	 3.45e-11	 0.14509	0.88464
./Weight//CMC.BRAIN.RNASEQ/CMC.CHST3.wgt.RDat	CHST3	10	7.37e+07	7.38e+07	0.1235	rs10999868	-2.77	rs7907616	 1.22e-01	  7.60	 0.364122	 551	   6	lasso	0.11347	 1.13e-13	 0.37374	0.70860
./Weight//CMC.BRAIN.RNASEQ/CMC.ASCC1.wgt.RDat	ASCC1	10	7.39e+07	7.40e+07	0.0884	rs3747866	-2.14	rs921361	 5.52e-02	 -6.19	-0.706127	 485	   5	lasso	0.06035	 7.33e-08	 0.50891	0.61081
./Weight//CMC.BRAIN.RNASEQ/CMC.MICU1.wgt.RDat	MICU1	10	7.41e+07	7.44e+07	0.0408	rs16929537	-1.73	rs7896365	 6.37e-02	 -6.43	 0.085857	 385	   5	lasso	0.07149	 4.63e-09	-0.19071	0.84875
./Weight//CMC.BRAIN.RNASEQ/CMC.NUDT13.wgt.RDat	NUDT13	10	7.49e+07	7.49e+07	0.0300	rs4529828	-1.69	rs3812622	 3.35e-02	 -4.86	-0.856436	 223	  15	enet	0.03667	 2.46e-05	 0.52332	0.60075
./Weight//CMC.BRAIN.RNASEQ/CMC.FAM149B1.wgt.RDat	FAM149B1	10	7.49e+07	7.50e+07	0.0256	rs11000706	-2.40	rs16930627	 2.71e-02	  4.63	-1.241725	 222	 222	blup	0.03471	 3.99e-05	-1.21366	0.22488
./Weight//CMC.BRAIN.RNASEQ/CMC.DNAJC9.wgt.RDat	DNAJC9	10	7.50e+07	7.50e+07	0.0146	rs11000706	-2.43	rs7069592	 1.99e-02	 -3.89	-1.669824	 207	   6	enet	0.01788	 2.54e-03	 1.14010	0.25425
./Weight//CMC.BRAIN.RNASEQ/CMC.TTC18.wgt.RDat	TTC18	10	7.50e+07	7.51e+07	0.0705	rs11000706	-2.51	rs16930627	 4.26e-02	 -6.30	-1.241725	 247	  34	enet	0.06248	 4.32e-08	 1.40363	0.16043
./Weight//CMC.BRAIN.RNASEQ/CMC.BMS1P4.wgt.RDat	BMS1P4	10	7.55e+07	7.55e+07	0.1709	rs11000706	-2.97	rs2894040	 1.97e-01	 -9.51	-1.262656	 245	   1	lasso	0.19032	 1.21e-22	 1.26266	0.20671
./Weight//CMC.BRAIN.RNASEQ/CMC.VCL.wgt.RDat	VCL	10	7.58e+07	7.59e+07	0.0730	rs11000706	-2.98	rs11000852	 4.66e-02	  5.84	 1.043849	 251	   4	lasso	0.06114	 6.02e-08	 1.30627	0.19146
./Weight//CMC.BRAIN.RNASEQ/CMC.ADK.wgt.RDat	ADK	10	7.59e+07	7.65e+07	0.0287	rs10740418	-2.38	rs10824069	 3.14e-02	  4.51	-1.134700	 397	   3	lasso	0.03649	 2.58e-05	-1.50896	0.13131
