FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//NTR.BLOOD.RNAARR/NTR.ADSS.wgt.RDat	ADSS	1	2.45e+08	2.45e+08	0.04854	rs12032278	 4.28	rs12031783	 1.84e-02	 -5.26	 0.9651	463	  7	lasso	0.020405	 2.51e-07	-0.70224	0.48253
./Weight//NTR.BLOOD.RNAARR/NTR.EFCAB2.wgt.RDat	EFCAB2	1	2.45e+08	2.45e+08	0.03676	rs901666	 2.30	rs1196366	 3.35e-02	  6.63	-0.1715	548	 21	enet	0.031092	 2.28e-10	-1.26353	0.20640
./Weight//NTR.BLOOD.RNAARR/NTR.SCCPDH.wgt.RDat	SCCPDH	1	2.47e+08	2.47e+08	0.03591	rs12119510	 4.28	rs10802440	 1.58e-02	 -5.50	-1.0700	450	  6	lasso	0.016125	 4.18e-06	 1.28404	0.19913
./Weight//NTR.BLOOD.RNAARR/NTR.OR2W3.wgt.RDat	OR2W3	1	2.48e+08	2.48e+08	0.07795	rs9435881	 2.42	rs11204522	 2.19e-02	 -5.57	-0.1496	459	 28	enet	0.030622	 3.10e-10	-0.82156	0.41133
./Weight//NTR.BLOOD.RNAARR/NTR.OR2AK2.wgt.RDat	OR2AK2	1	2.48e+08	2.48e+08	0.03101	rs9435881	 2.32	rs6664332	 2.95e-02	  6.98	 0.5354	406	  3	enet	0.033558	 4.52e-11	 0.50886	0.61085
./Weight//NTR.BLOOD.RNAARR/NTR.OR2L2.wgt.RDat	OR2L2	1	2.48e+08	2.48e+08	0.09236	rs9435881	 2.36	rs6664332	 5.24e-02	  8.37	 0.5354	384	384	bslmm	0.047160	 5.78e-15	 0.22547	0.82162
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//NTR.BLOOD.RNAARR/NTR.WDR37.wgt.RDat	WDR37	10	1.10e+06	1.18e+06	0.02210	rs527970	 4.28	rs2676753	-6.50e-04	 -3.66	 0.427862	 595	595	blup	0.00393	1.53e-02	-0.4410	0.6592
./Weight//NTR.BLOOD.RNAARR/NTR.ADARB2.wgt.RDat	ADARB2	10	1.23e+06	1.78e+06	0.13609	rs527970	 4.28	rs3793739	 1.17e-01	 12.19	-0.171003	1027	  3	lasso	0.11369	1.14e-34	-0.1727	0.8629
./Weight//NTR.BLOOD.RNAARR/NTR.PFKP.wgt.RDat	PFKP	10	3.11e+06	3.18e+06	0.02323	rs11251654	 2.42	rs2388595	 5.09e-03	  4.62	-0.299432	 768	 10	enet	0.01766	1.52e-06	-0.2361	0.8134
./Weight//NTR.BLOOD.RNAARR/NTR.PITRM1.wgt.RDat	PITRM1	10	3.18e+06	3.22e+06	0.04892	rs11251654	 2.58	rs4611105	 2.38e-02	 -7.00	 0.235692	 752	 10	lasso	0.04226	1.47e-13	-0.1063	0.9153
./Weight//NTR.BLOOD.RNAARR/NTR.AKR1E2.wgt.RDat	AKR1E2	10	4.87e+06	4.89e+06	0.06096	rs10795162	-4.28	rs11252770	 3.60e-02	 -6.93	 1.454700	 686	686	bslmm	0.05305	1.16e-16	-0.8793	0.3793
./Weight//NTR.BLOOD.RNAARR/NTR.tAKR.wgt.RDat	tAKR	10	4.91e+06	4.96e+06	0.07922	rs10795162	-4.28	rs11252770	 2.95e-02	 -7.80	 1.456002	 711	 20	lasso	0.06186	3.26e-19	-1.1083	0.2677
./Weight//NTR.BLOOD.RNAARR/NTR.AKR1C3.wgt.RDat	AKR1C3	10	5.14e+06	5.15e+06	0.02889	rs410256	-4.28	rs11252660	 7.23e-03	 -4.29	-0.559230	 677	677	blup	0.01074	1.47e-04	 0.2265	0.8208
./Weight//NTR.BLOOD.RNAARR/NTR.ASB13.wgt.RDat	ASB13	10	5.68e+06	5.71e+06	0.02805	rs3750660	 4.28	rs11920	-4.16e-04	  3.66	 2.140734	 680	 26	enet	0.01238	4.95e-05	 0.2510	0.8018
./Weight//NTR.BLOOD.RNAARR/NTR.GDI2.wgt.RDat	GDI2	10	5.81e+06	5.86e+06	0.03542	rs3750660	 4.28	rs2275774	 2.37e-02	 -5.86	 1.797780	 730	  3	lasso	0.02110	1.59e-07	-1.9142	0.0556
./Weight//NTR.BLOOD.RNAARR/NTR.FBXO18.wgt.RDat	FBXO18	10	5.93e+06	5.98e+06	0.02744	rs3750660	 4.28	rs582359	 7.09e-05	 -3.46	-0.449267	 723	723	bslmm	0.00479	8.36e-03	 0.0347	0.9723
./Weight//NTR.BLOOD.RNAARR/NTR.IL15RA.wgt.RDat	IL15RA	10	5.99e+06	6.02e+06	0.03568	rs3750660	 4.28	rs11256258	 1.72e-03	 -3.94	-0.278502	 732	 31	enet	0.01099	1.25e-04	 0.6761	0.4990
./Weight//NTR.BLOOD.RNAARR/NTR.ITIH2.wgt.RDat	ITIH2	10	7.75e+06	7.79e+06	0.05786	rs7090113	 4.28	rs1244507	 4.39e-02	 -8.39	-0.320837	 645	 15	enet	0.05426	5.20e-17	 0.3093	0.7571
./Weight//NTR.BLOOD.RNAARR/NTR.KIN.wgt.RDat	KIN	10	7.80e+06	7.83e+06	0.04052	rs7090113	 4.28	rs1244507	 3.25e-02	 -6.72	-0.320837	 646	  2	lasso	0.02754	2.33e-09	 0.3208	0.7483
./Weight//NTR.BLOOD.RNAARR/NTR.CELF2.wgt.RDat	CELF2	10	1.10e+07	1.14e+07	0.02416	rs7088943	-4.28	rs2762537	 5.23e-03	  4.53	 1.412490	 807	807	blup	0.00866	5.91e-04	 1.5023	0.1330
./Weight//NTR.BLOOD.RNAARR/NTR.SEC61A2.wgt.RDat	SEC61A2	10	1.22e+07	1.22e+07	0.03322	rs12415252	 2.14	rs12267387	-1.34e-04	 -3.93	-0.256622	 549	549	bslmm	0.01045	1.79e-04	-0.9857	0.3243
./Weight//NTR.BLOOD.RNAARR/NTR.CDC123.wgt.RDat	CDC123	10	1.22e+07	1.23e+07	0.06435	rs11257350	 2.14	rs2271804	 3.91e-02	  7.82	-1.305940	 537	537	bslmm	0.04399	4.71e-14	-1.6190	0.1055
./Weight//NTR.BLOOD.RNAARR/NTR.CAMK1D.wgt.RDat	CAMK1D	10	1.24e+07	1.29e+07	0.09976	rs2478971	-2.51	rs11257655	 8.62e-02	 10.45	-0.534887	 900	900	bslmm	0.08186	4.38e-25	-0.8499	0.3954
./Weight//NTR.BLOOD.RNAARR/NTR.FAM107B.wgt.RDat	FAM107B	10	1.46e+07	1.48e+07	0.06599	rs789757	-4.28	rs17155703	 1.58e-02	  5.58	-0.064452	 821	  5	lasso	0.03572	1.09e-11	-0.3853	0.7000
./Weight//NTR.BLOOD.RNAARR/NTR.NMT2.wgt.RDat	NMT2	10	1.51e+07	1.52e+07	0.12232	rs17155690	 2.39	rs10906857	 5.74e-02	 -8.61	 0.898771	 585	  5	lasso	0.07709	1.13e-23	-0.6655	0.5057
./Weight//NTR.BLOOD.RNAARR/NTR.FAM171A1.wgt.RDat	FAM171A1	10	1.53e+07	1.54e+07	0.03496	rs7087109	 2.30	rs4750597	 6.63e-03	  4.13	 0.641912	 560	560	bslmm	0.00811	8.60e-04	-0.7753	0.4381
./Weight//NTR.BLOOD.RNAARR/NTR.RSU1.wgt.RDat	RSU1	10	1.65e+07	1.69e+07	0.23971	rs6602175	 3.04	rs1797081	 2.43e-01	 17.79	-0.021642	 801	 16	enet	0.25748	1.38e-82	-0.0373	0.9703
./Weight//NTR.BLOOD.RNAARR/NTR.C1QL3.wgt.RDat	C1QL3	10	1.66e+07	1.66e+07	0.24893	rs17138265	 2.14	rs7909832	 1.69e-01	-14.73	 0.000237	 591	 24	enet	0.17133	6.80e-53	-0.3091	0.7573
./Weight//NTR.BLOOD.RNAARR/NTR.TRDMT1.wgt.RDat	TRDMT1	10	1.72e+07	1.72e+07	0.04476	rs7083655	 3.08	rs2281647	 1.85e-02	 -5.14	-1.348276	 687	 29	enet	0.03081	2.73e-10	 1.2993	0.1939
./Weight//NTR.BLOOD.RNAARR/NTR.CACNB2.wgt.RDat	CACNB2	10	1.84e+07	1.88e+07	0.03269	rs16917742	 4.28	rs7895709	 3.77e-02	 -7.12	 0.877841	 663	  4	enet	0.03666	5.89e-12	-0.9005	0.3679
./Weight//NTR.BLOOD.RNAARR/NTR.NSUN6.wgt.RDat	NSUN6	10	1.88e+07	1.89e+07	0.05921	rs16917742	 4.28	rs7907153	 5.07e-02	 -8.33	 0.920651	 645	  6	lasso	0.04870	2.09e-15	-0.7705	0.4410
./Weight//NTR.BLOOD.RNAARR/NTR.NEBL.wgt.RDat	NEBL	10	2.11e+07	2.15e+07	0.15888	rs2078155	-2.40	rs7900067	 1.01e-01	 11.38	 1.669398	 661	  6	lasso	0.10609	2.36e-32	 1.8062	0.0709
./Weight//NTR.BLOOD.RNAARR/NTR.PIP4K2A.wgt.RDat	PIP4K2A	10	2.28e+07	2.30e+07	0.01516	rs7074731	-2.14	rs10764372	 3.52e-03	  3.24	-0.942056	 354	  5	lasso	0.00048	2.07e-01	-0.1151	0.9084
./Weight//NTR.BLOOD.RNAARR/NTR.MSRB2.wgt.RDat	MSRB2	10	2.34e+07	2.34e+07	0.02676	rs34651706	 2.23	rs7898656	 3.32e-03	 -4.89	-1.562325	 367	367	blup	0.01585	5.01e-06	 0.6314	0.5278
./Weight//NTR.BLOOD.RNAARR/NTR.YME1L1.wgt.RDat	YME1L1	10	2.74e+07	2.74e+07	0.02130	rs7074426	-2.57	rs788209	 2.36e-02	  5.89	-0.156180	 464	  2	lasso	0.01887	6.86e-07	-0.1629	0.8706
./Weight//NTR.BLOOD.RNAARR/NTR.MPP7.wgt.RDat	MPP7	10	2.83e+07	2.86e+07	0.02542	rs10826380	 2.14	rs2607540	 1.13e-02	  5.11	 0.578171	 640	  8	enet	0.01433	1.36e-05	 0.5494	0.5827
./Weight//NTR.BLOOD.RNAARR/NTR.CCDC7.wgt.RDat	CCDC7	10	3.27e+07	3.29e+07	0.03991	rs2806154	 1.82	rs2490485	 2.43e-02	  6.14	-0.534887	 373	  7	lasso	0.03745	3.51e-12	-0.5784	0.5630
./Weight//NTR.BLOOD.RNAARR/NTR.CUL2.wgt.RDat	CUL2	10	3.53e+07	3.54e+07	0.04180	rs2384288	-2.17	rs12257770	 8.55e-02	-10.51	-1.241725	 319	 13	lasso	0.08523	4.39e-26	 1.4229	0.1548
./Weight//NTR.BLOOD.RNAARR/NTR.RASSF4.wgt.RDat	RASSF4	10	4.55e+07	4.55e+07	0.03687	rs7086617	 2.14	rs7908664	 1.68e-02	 -5.23	 0.721731	 470	470	bslmm	0.01485	9.65e-06	-0.5698	0.5688
./Weight//NTR.BLOOD.RNAARR/NTR.ALOX5.wgt.RDat	ALOX5	10	4.59e+07	4.59e+07	0.01031	rs2274886	 2.14	rs3824612	-8.01e-04	  3.28	-0.149598	 338	338	blup	0.00433	1.15e-02	 0.3204	0.7487
./Weight//NTR.BLOOD.RNAARR/NTR.AGAP5.wgt.RDat	AGAP5	10	4.77e+07	4.77e+07	0.03669	rs11259820	-1.39	rs7071918	 5.27e-03	  3.80	 0.364122	  56	 18	enet	0.01252	4.53e-05	 0.3151	0.7527
./Weight//NTR.BLOOD.RNAARR/NTR.ARHGAP22.wgt.RDat	ARHGAP22	10	4.97e+07	4.98e+07	0.02405	rs12220888	-2.24	rs10491035	 1.10e-02	  4.57	-1.755444	 574	  4	lasso	0.01707	2.24e-06	-1.7515	0.0799
./Weight//NTR.BLOOD.RNAARR/NTR.WDFY4.wgt.RDat	WDFY4	10	4.99e+07	5.02e+07	0.15496	rs12220888	-2.54	rs7072606	 6.97e-02	 10.27	-2.140734	 751	751	bslmm	0.09488	5.74e-29	-1.9130	0.0557
./Weight//NTR.BLOOD.RNAARR/NTR.LRRC18.wgt.RDat	LRRC18	10	5.01e+07	5.01e+07	0.07653	rs12220888	-2.43	rs7072606	 5.01e-02	  8.04	-2.140734	 644	  2	lasso	0.05001	8.76e-16	-2.1118	0.0347
./Weight//NTR.BLOOD.RNAARR/NTR.NCOA4.wgt.RDat	NCOA4	10	5.16e+07	5.16e+07	0.02087	rs2813323	-2.14	rs11004324	 1.21e-02	 -4.70	-0.192882	 136	  6	enet	0.00989	2.59e-04	 0.7661	0.4436
./Weight//NTR.BLOOD.RNAARR/NTR.IPMK.wgt.RDat	IPMK	10	6.00e+07	6.00e+07	0.03248	rs1007915	-2.26	rs2790179	 1.29e-02	 -5.64	 0.213812	 446	 13	enet	0.02926	7.59e-10	 0.0424	0.9662
./Weight//NTR.BLOOD.RNAARR/NTR.UBE2D1.wgt.RDat	UBE2D1	10	6.01e+07	6.01e+07	0.07883	rs11006159	 2.14	rs4390300	 8.26e-02	-10.26	-0.920176	 436	  2	lasso	0.08089	8.47e-25	 0.7724	0.4399
./Weight//NTR.BLOOD.RNAARR/NTR.TFAM.wgt.RDat	TFAM	10	6.01e+07	6.02e+07	0.06714	rs11006159	 2.14	rs4390300	 5.87e-02	 -8.90	-0.920176	 423	  5	lasso	0.06015	1.02e-18	 0.7548	0.4504
./Weight//NTR.BLOOD.RNAARR/NTR.ANK3.wgt.RDat	ANK3	10	6.18e+07	6.21e+07	0.13527	rs2126772	 2.79	rs1904418	 1.06e-01	-11.59	 0.406457	 760	760	bslmm	0.12176	3.76e-37	-0.9750	0.3296
./Weight//NTR.BLOOD.RNAARR/NTR.RTKN2.wgt.RDat	RTKN2	10	6.40e+07	6.40e+07	0.02123	rs16917424	-4.28	rs3852410	 7.71e-04	  3.86	-0.449741	 484	484	bslmm	0.00262	3.91e-02	-0.4678	0.6399
./Weight//NTR.BLOOD.RNAARR/NTR.NRBF2.wgt.RDat	NRBF2	10	6.49e+07	6.49e+07	0.03069	rs16913026	-2.47	rs16913026	 1.03e-02	  4.00	-2.466565	 386	386	bslmm	0.01292	3.45e-05	-1.3041	0.1922
./Weight//NTR.BLOOD.RNAARR/NTR.SLC25A16.wgt.RDat	SLC25A16	10	7.02e+07	7.03e+07	0.02652	rs3740055	 2.14	rs10823215	 1.92e-02	  6.65	 0.749411	 407	 16	enet	0.02805	1.67e-09	 0.4378	0.6615
./Weight//NTR.BLOOD.RNAARR/NTR.KIAA1279.wgt.RDat	KIAA1279	10	7.07e+07	7.08e+07	0.01802	rs10998744	-4.28	rs5030882	 7.84e-03	  4.42	-0.171477	 446	 20	enet	0.01145	9.19e-05	 0.3019	0.7627
./Weight//NTR.BLOOD.RNAARR/NTR.HKDC1.wgt.RDat	HKDC1	10	7.10e+07	7.10e+07	0.04769	rs10998744	-4.28	rs10762269	 6.67e-03	 -5.69	-0.385527	 587	 23	enet	0.03034	3.73e-10	 1.9090	0.0563
./Weight//NTR.BLOOD.RNAARR/NTR.TYSND1.wgt.RDat	TYSND1	10	7.19e+07	7.19e+07	0.04356	rs12241163	 4.28	rs1053105	 1.87e-02	  5.90	-0.236117	 721	721	bslmm	0.01736	1.86e-06	 0.3611	0.7180
./Weight//NTR.BLOOD.RNAARR/NTR.EIF4EBP2.wgt.RDat	EIF4EBP2	10	7.22e+07	7.22e+07	0.03847	rs12241163	 4.28	rs3793809	 2.52e-02	 -5.85	-0.813626	 671	  4	lasso	0.02214	8.04e-08	 0.8315	0.4057
./Weight//NTR.BLOOD.RNAARR/NTR.PSAP.wgt.RDat	PSAP	10	7.36e+07	7.36e+07	0.03371	rs10999868	-2.45	rs4747203	 3.19e-02	  6.74	-0.171477	 597	597	bslmm	0.02732	2.69e-09	-0.1980	0.8431
./Weight//NTR.BLOOD.RNAARR/NTR.SPOCK2.wgt.RDat	SPOCK2	10	7.38e+07	7.38e+07	0.02913	rs3747866	-2.14	rs1678622	 2.30e-02	  6.08	-0.406457	 521	 10	enet	0.02147	1.25e-07	-0.3030	0.7619
./Weight//NTR.BLOOD.RNAARR/NTR.ASCC1.wgt.RDat	ASCC1	10	7.39e+07	7.40e+07	0.03818	rs3747866	-2.14	rs951713	 2.78e-02	  7.16	-0.406931	 505	  3	lasso	0.02994	4.84e-10	-0.0266	0.9788
./Weight//NTR.BLOOD.RNAARR/NTR.ECD.wgt.RDat	ECD	10	7.49e+07	7.49e+07	0.00884	rs11000706	-2.25	rs11000666	 5.01e-03	 -3.83	-1.348276	 222	222	bslmm	0.00630	2.93e-03	 1.3439	0.1790
./Weight//NTR.BLOOD.RNAARR/NTR.ADK.wgt.RDat	ADK	10	7.59e+07	7.65e+07	0.08073	rs10740418	-2.38	rs12413620	 4.43e-02	  7.76	 0.149598	 377	377	blup	0.04877	1.99e-15	 0.2310	0.8173
./Weight//NTR.BLOOD.RNAARR/NTR.C10orf11.wgt.RDat	C10orf11	10	7.75e+07	7.83e+07	0.02004	rs2163795	-4.28	rs1898082	 2.97e-03	 -4.03	 0.192882	 805	  6	lasso	0.00708	1.73e-03	 0.4494	0.6531
./Weight//NTR.BLOOD.RNAARR/NTR.ANXA11.wgt.RDat	ANXA11	10	8.19e+07	8.20e+07	0.03046	rs7078815	 2.14	rs12256429	 7.72e-03	  4.94	 0.898771	 451	 12	enet	0.01962	4.21e-07	 0.4063	0.6845
./Weight//NTR.BLOOD.RNAARR/NTR.C10orf58.wgt.RDat	C10orf58	10	8.22e+07	8.22e+07	0.01586	rs7896240	 2.50	rs1870145	 8.75e-03	 -4.52	-0.492551	 565	565	blup	0.00641	2.72e-03	-0.5738	0.5661
./Weight//NTR.BLOOD.RNAARR/NTR.FAM190B.wgt.RDat	FAM190B	10	8.61e+07	8.63e+07	0.08348	rs11200839	 2.41	rs11598450	 1.27e-01	-12.70	-0.321312	 614	  6	lasso	0.12476	4.43e-38	 0.4191	0.6751
./Weight//NTR.BLOOD.RNAARR/NTR.LIPN.wgt.RDat	LIPN	10	9.05e+07	9.05e+07	0.15476	rs2071510	 2.52	rs10509554	 2.32e-01	 17.05	-1.604331	 540	  3	lasso	0.23229	1.44e-73	-1.5753	0.1152
./Weight//NTR.BLOOD.RNAARR/NTR.ACTA2.wgt.RDat	ACTA2	10	9.07e+07	9.07e+07	0.04070	rs2297472	 2.14	rs7097572	 4.01e-02	 -7.15	-0.192882	 539	  3	lasso	0.03695	4.87e-12	 0.2176	0.8278
./Weight//NTR.BLOOD.RNAARR/NTR.FAS.wgt.RDat	FAS	10	9.07e+07	9.08e+07	0.03664	rs2297472	 2.14	rs7097572	 3.08e-02	 -6.74	-0.192882	 543	 20	enet	0.02920	7.89e-10	 0.5483	0.5835
./Weight//NTR.BLOOD.RNAARR/NTR.LIPA.wgt.RDat	LIPA	10	9.10e+07	9.12e+07	0.29979	rs12782553	-2.58	rs1412444	 2.23e-01	 16.70	 1.541395	 663	  6	lasso	0.24375	1.24e-77	 1.5152	0.1297
./Weight//NTR.BLOOD.RNAARR/NTR.KIF11.wgt.RDat	KIF11	10	9.44e+07	9.44e+07	0.10805	rs12256435	 2.32	rs10882091	 9.87e-02	-11.15	-1.841064	 395	  8	lasso	0.09584	2.96e-29	 1.8632	0.0624
./Weight//NTR.BLOOD.RNAARR/NTR.NOC3L.wgt.RDat	NOC3L	10	9.61e+07	9.61e+07	0.01676	rs11187761	-2.12	rs17438706	 1.98e-02	  5.38	 0.486297	 343	  1	lasso	0.01232	5.17e-05	 0.4863	0.6268
./Weight//NTR.BLOOD.RNAARR/NTR.TCTN3.wgt.RDat	TCTN3	10	9.74e+07	9.75e+07	0.01880	rs540746	 2.14	rs2051052	 4.91e-03	 -3.92	 0.577697	 515	515	bslmm	0.00727	1.52e-03	-1.4129	0.1577
./Weight//NTR.BLOOD.RNAARR/NTR.ENTPD1.wgt.RDat	ENTPD1	10	9.75e+07	9.76e+07	0.07856	rs540746	 2.14	rs3176893	 4.58e-02	  8.03	-0.844694	 590	 25	enet	0.05980	1.29e-18	-0.2519	0.8011
./Weight//NTR.BLOOD.RNAARR/NTR.C10orf131.wgt.RDat	C10orf131	10	9.77e+07	9.77e+07	0.01912	rs540746	 2.14	rs12248661	-7.70e-04	  3.43	-1.027675	 520	520	bslmm	0.00409	1.36e-02	-1.3347	0.1820
./Weight//NTR.BLOOD.RNAARR/NTR.ARHGAP19.wgt.RDat	ARHGAP19	10	9.90e+07	9.90e+07	0.09666	rs12766020	 2.84	rs11189080	 9.77e-02	 11.10	-0.272990	 466	466	bslmm	0.09494	5.49e-29	-0.3022	0.7625
./Weight//NTR.BLOOD.RNAARR/NTR.FRAT1.wgt.RDat	FRAT1	10	9.91e+07	9.91e+07	0.04930	rs12766020	 2.36	rs3814553	 3.39e-02	  7.88	-0.406457	 463	  3	lasso	0.05152	3.21e-16	-0.3106	0.7561
./Weight//NTR.BLOOD.RNAARR/NTR.FRAT2.wgt.RDat	FRAT2	10	9.91e+07	9.91e+07	0.05578	rs12766020	 2.40	rs9888026	 6.76e-02	  9.43	-0.513956	 466	466	bslmm	0.06538	3.07e-20	 0.2042	0.8382
./Weight//NTR.BLOOD.RNAARR/NTR.RRP12.wgt.RDat	RRP12	10	9.91e+07	9.92e+07	0.14023	rs12766020	 2.39	rs2297988	 2.16e-01	 16.45	-0.449741	 500	  5	lasso	0.21428	2.69e-67	-0.4053	0.6853
./Weight//NTR.BLOOD.RNAARR/NTR.PYROXD2.wgt.RDat	PYROXD2	10	1.00e+08	1.00e+08	0.01954	rs11189644	 2.81	rs1739	 1.51e-02	 -5.10	-0.471146	 496	 12	enet	0.01540	6.74e-06	 0.6878	0.4916
./Weight//NTR.BLOOD.RNAARR/NTR.COX15.wgt.RDat	COX15	10	1.01e+08	1.01e+08	0.04867	rs10748774	 2.15	rs11190245	 2.95e-02	  6.87	-0.813626	 462	  8	lasso	0.03152	1.72e-10	-0.9209	0.3571
./Weight//NTR.BLOOD.RNAARR/NTR.BLOC1S2.wgt.RDat	BLOC1S2	10	1.02e+08	1.02e+08	0.12736	rs3923992	-3.17	rs7912400	 1.40e-01	 13.24	-0.278027	 397	 34	enet	0.14584	1.09e-44	 0.1052	0.9162
./Weight//NTR.BLOOD.RNAARR/NTR.SEC31B.wgt.RDat	SEC31B	10	1.02e+08	1.02e+08	0.02556	rs4919434	 2.32	rs10786596	 3.38e-02	 -6.76	 0.556766	 429	  4	lasso	0.03218	1.12e-10	-0.7319	0.4642
./Weight//NTR.BLOOD.RNAARR/NTR.HIF1AN.wgt.RDat	HIF1AN	10	1.02e+08	1.02e+08	0.02338	rs4919434	 2.31	rs10786596	 2.54e-02	 -5.91	 0.556766	 427	  2	lasso	0.02135	1.35e-07	-0.5166	0.6055
./Weight//NTR.BLOOD.RNAARR/NTR.MRPL43.wgt.RDat	MRPL43	10	1.03e+08	1.03e+08	0.03801	rs11190790	 2.14	rs722435	 1.79e-02	  6.10	 1.156105	 415	415	blup	0.02915	8.13e-10	 1.4363	0.1509
./Weight//NTR.BLOOD.RNAARR/NTR.SFXN3.wgt.RDat	SFXN3	10	1.03e+08	1.03e+08	0.02890	rs11190790	 2.14	rs807050	 2.31e-02	  5.49	-0.792543	 409	  3	lasso	0.02380	2.71e-08	-1.2441	0.2135
./Weight//NTR.BLOOD.RNAARR/NTR.FBXL15.wgt.RDat	FBXL15	10	1.04e+08	1.04e+08	0.01437	rs12764388	 2.14	rs6584499	-6.30e-04	  3.46	-0.535361	 346	346	blup	0.00639	2.77e-03	-0.7039	0.4815
./Weight//NTR.BLOOD.RNAARR/NTR.ACTR1A.wgt.RDat	ACTR1A	10	1.04e+08	1.04e+08	0.02724	rs12764388	 2.14	rs2274351	 2.68e-02	 -6.15	-1.412965	 344	 19	enet	0.02830	1.42e-09	 1.0900	0.2757
./Weight//NTR.BLOOD.RNAARR/NTR.TRIM8.wgt.RDat	TRIM8	10	1.04e+08	1.04e+08	0.01511	rs12764388	 2.14	rs2274351	 9.77e-03	 -4.47	-1.412965	 367	 11	enet	0.00678	2.11e-03	 1.5289	0.1263
./Weight//NTR.BLOOD.RNAARR/NTR.C10orf26.wgt.RDat	C10orf26	10	1.05e+08	1.05e+08	0.05747	rs12764388	 2.14	rs11598702	 3.08e-02	 -6.30	-0.856436	 374	  4	lasso	0.02777	2.01e-09	 0.5710	0.5680
./Weight//NTR.BLOOD.RNAARR/NTR.C10orf32.wgt.RDat	C10orf32	10	1.05e+08	1.05e+08	0.02008	rs12764388	 2.14	rs12416687	 2.68e-02	 -6.74	 0.920176	 346	  6	lasso	0.02450	1.71e-08	-0.8345	0.4040
./Weight//NTR.BLOOD.RNAARR/NTR.AS3MT.wgt.RDat	AS3MT	10	1.05e+08	1.05e+08	0.03126	rs12764388	 2.14	rs4919690	 1.03e-02	 -5.03	 0.556292	 351	351	bslmm	0.01605	4.39e-06	-0.7037	0.4816
./Weight//NTR.BLOOD.RNAARR/NTR.OBFC1.wgt.RDat	OBFC1	10	1.06e+08	1.06e+08	0.02558	rs12768244	 2.14	rs9420907	-4.84e-04	 -3.14	-0.214340	 432	432	bslmm	0.00263	3.89e-02	 0.3722	0.7098
./Weight//NTR.BLOOD.RNAARR/NTR.XPNPEP1.wgt.RDat	XPNPEP1	10	1.12e+08	1.12e+08	0.01648	rs12414140	-2.14	rs623980	 1.38e-02	  4.97	 1.348750	 321	  3	lasso	0.00928	3.90e-04	 1.1493	0.2504
./Weight//NTR.BLOOD.RNAARR/NTR.MXI1.wgt.RDat	MXI1	10	1.12e+08	1.12e+08	0.02566	rs10787240	 2.14	rs2855469	 4.36e-03	  4.25	-0.213812	 432	432	blup	0.00778	1.07e-03	 0.0822	0.9345
./Weight//NTR.BLOOD.RNAARR/NTR.DUSP5.wgt.RDat	DUSP5	10	1.12e+08	1.12e+08	0.01870	rs10787240	 2.14	rs4918511	-6.93e-06	  3.18	 0.171477	 430	 17	enet	0.00350	2.07e-02	 0.7370	0.4611
./Weight//NTR.BLOOD.RNAARR/NTR.ACSL5.wgt.RDat	ACSL5	10	1.14e+08	1.14e+08	0.05028	rs7075065	-2.29	rs10885346	 2.93e-02	  6.18	 2.140734	 471	 24	enet	0.02517	1.10e-08	 2.1583	0.0309
./Weight//NTR.BLOOD.RNAARR/NTR.VTI1A.wgt.RDat	VTI1A	10	1.14e+08	1.15e+08	0.01658	rs17130250	-4.28	rs3740148	-7.78e-04	 -3.17	 0.713427	 610	610	blup	0.00436	1.13e-02	-0.5993	0.5490
./Weight//NTR.BLOOD.RNAARR/NTR.CASP7.wgt.RDat	CASP7	10	1.15e+08	1.15e+08	0.06806	rs17130250	-4.28	rs11196422	 1.98e-02	  5.87	 0.770816	 609	609	bslmm	0.04749	4.66e-15	 1.7167	0.0860
./Weight//NTR.BLOOD.RNAARR/NTR.KIAA1598.wgt.RDat	KIAA1598	10	1.19e+08	1.19e+08	0.11588	rs7089703	-2.17	rs1905541	 1.96e-01	 15.66	-0.727532	 581	  4	lasso	0.19043	3.32e-59	-0.7370	0.4611
./Weight//NTR.BLOOD.RNAARR/NTR.SLC18A2.wgt.RDat	SLC18A2	10	1.19e+08	1.19e+08	0.07048	rs363221	 2.14	rs181440	 3.94e-02	 -7.84	 1.305940	 506	 14	enet	0.04643	9.39e-15	-1.0980	0.2722
./Weight//NTR.BLOOD.RNAARR/NTR.PDZD8.wgt.RDat	PDZD8	10	1.19e+08	1.19e+08	0.03672	rs363221	 2.14	rs1772810	 2.36e-02	  5.88	-1.091890	 571	  7	enet	0.02356	3.18e-08	-1.1995	0.2303
